stfp,geoid,cntyfp,baseyear,lastgeyear,changeyear,changenopolls,nopollsadded,nopollsremoved,baseyearpctcvapblack,baseyearpctblack,baseyearpcthispanic,baseyearpctcvapwhite,baseyearpctwhite,baseyearpopdensity,baseyearpollinglocstotal,baseyeartotalpop,baseyearcvap,baseyearpopperpoll,baseyearcvapperpoll,lastgeyearpollinglocstotal,lastgeyeartotalpop,lastgeyearcvap,lastgeyearpopperpoll,lastgeyearcvapperpoll,changeyearpopperpoll,changeyearcvapperpoll
55,55067,55067,2018,2016,2016 - 2018,0,0,0,0.008,0.008,0.019,0.942,0.955,22.011,19,19165,15235,1008,801,19,19415,15435,1021,812,-13,-11
55,55075,55075,2020,2018,2018 - 2020,3,2,1,0.007,0.007,0.019,0.952,0.963,28.804,23,40310,32470,1752,1411,22,40535,32505,1842,1477,-90,-66
55,55075,55075,2022,2020,2020 - 2022,6,3,3,0.005,0.007,0.022,0.948,0.958,29.886,23,41825,33665,1818,1463,23,40310,32470,1752,1411,66,52
55,55077,55077,2014,2012,2012 - 2014,0,0,0,0.005,0.005,0.028,0.948,0.966,33.410,18,15225,12075,845,670,18,15365,12180,853,676,-8,-6
55,55077,55077,2016,2014,2014 - 2016,0,0,0,0.005,0.005,0.030,0.942,0.958,33.091,18,15080,11950,837,663,18,15225,12075,845,670,-8,-7
55,55077,55077,2018,2016,2016 - 2018,0,0,0,0.007,0.006,0.033,0.937,0.96,33.366,18,15205,12060,844,670,18,15080,11950,837,663,7,7
55,55077,55077,2020,2018,2018 - 2020,2,1,1,0.007,0.006,0.035,0.933,0.959,33.749,18,15380,12320,854,684,18,15205,12060,844,670,10,14
55,55077,55077,2022,2020,2020 - 2022,2,1,1,0.006,0.007,0.038,0.931,0.954,34.276,18,15620,12545,867,696,18,15380,12320,854,684,13,12
55,55078,55078,2014,2012,2012 - 2014,0,0,0,0.003,0.003,0.053,0.122,0.129,12.248,2,4380,3005,2190,1502,2,4275,2900,2137,1450,53,52
55,55078,55078,2016,2014,2014 - 2016,0,0,0,0.003,0.003,0.057,0.091,0.096,12.458,2,4455,2945,2227,1472,2,4380,3005,2190,1502,37,-30
55,55078,55078,2018,2016,2016 - 2018,0,0,0,0.004,0.005,0.057,0.097,0.102,12.807,2,4580,3075,2290,1537,2,4455,2945,2227,1472,63,65
55,55078,55078,2020,2018,2018 - 2020,2,1,1,0.002,0.002,0.072,0.096,0.104,12.765,2,4565,3070,2282,1535,2,4580,3075,2290,1537,-8,-2
55,55078,55078,2022,2020,2020 - 2022,0,0,0,0.002,0.004,0.084,0.110,0.112,11.968,2,4280,2895,2140,1447,2,4565,3070,2282,1535,-142,-88
55,55079,55079,2014,2012,2012 - 2014,18,8,10,0.261,0.264,0.138,0.536,0.621,3948.033,269,953400,673690,3544,2504,271,946585,664490,3492,2451,52,53
55,55099,55099,2018,2016,2016 - 2018,1,0,1,0.007,0.008,0.018,0.944,0.957,10.757,19,13490,10990,710,578,20,13705,11265,685,563,25,15
55,55099,55099,2020,2018,2018 - 2020,2,1,1,0.006,0.005,0.019,0.940,0.953,10.645,19,13350,10940,702,575,19,13490,10990,710,578,-8,-3
55,55099,55099,2022,2020,2020 - 2022,0,0,0,0.002,0.004,0.021,0.939,0.948,11.216,19,14065,11430,740,601,19,13350,10940,702,575,38,26
55,55101,55101,2014,2012,2012 - 2014,7,3,4,0.108,0.11,0.120,0.738,0.808,586.524,44,195040,142345,4432,3235,45,195025,141575,4333,3146,99,89
55,55101,55101,2016,2014,2014 - 2016,4,2,2,0.108,0.11,0.125,0.732,0.801,586.024,44,194875,143185,4428,3254,44,195040,142345,4432,3235,-4,19
55,55117,55117,2014,2012,2012 - 2014,10,2,8,0.014,0.015,0.057,0.864,0.905,225.260,38,115170,85580,3030,2252,44,115375,85225,2622,1936,408,316
55,55117,55117,2016,2014,2014 - 2016,11,4,7,0.015,0.015,0.060,0.856,0.9,225.455,35,115270,86115,3293,2460,38,115170,85580,3030,2252,263,208
55,55117,55117,2018,2016,2016 - 2018,0,0,0,0.018,0.018,0.062,0.847,0.892,225.217,35,115205,86875,3291,2482,35,115270,86115,3293,2460,-2,22
55,55117,55117,2020,2018,2018 - 2020,6,3,3,0.020,0.02,0.066,0.837,0.876,225.110,35,115150,86980,3290,2485,35,115205,86875,3291,2482,-1,3
55,55121,55121,2016,2014,2014 - 2016,10,5,5,0.004,0.004,0.070,0.911,0.933,40.273,26,29520,21595,1135,830,26,29275,21395,1125,822,10,8
55,55121,55121,2018,2016,2016 - 2018,6,3,3,0.005,0.005,0.079,0.900,0.924,40.163,26,29440,21425,1132,824,26,29520,21595,1135,830,-3,-6
55,55121,55121,2020,2018,2018 - 2020,5,3,2,0.004,0.005,0.087,0.892,0.923,40.281,27,29525,21420,1093,793,26,29440,21425,1132,824,-39,-31
55,55121,55121,2022,2020,2020 - 2022,5,2,3,0.004,0.005,0.092,0.887,0.923,41.857,26,30680,22080,1180,849,27,29525,21420,1093,793,87,56
55,55123,55123,2014,2012,2012 - 2014,4,2,2,0.004,0.004,0.015,0.967,0.974,38.058,28,30125,22145,1075,790,28,29825,21840,1065,780,10,10
55,55123,55123,2016,2014,2014 - 2016,5,3,2,0.005,0.005,0.015,0.965,0.973,38.456,29,30440,22450,1049,774,28,30125,22145,1075,790,-26,-16
55,55123,55123,2018,2016,2016 - 2018,0,0,0,0.003,0.003,0.016,0.963,0.973,38.550,29,30515,22405,1052,772,29,30440,22450,1049,774,3,-2
55,55123,55123,2020,2018,2018 - 2020,6,2,4,0.002,0.002,0.016,0.963,0.967,38.860,27,30760,22545,1139,835,29,30515,22405,1052,772,87,63
55,55115,55115,2016,2014,2014 - 2016,2,1,1,0.003,0.003,0.025,0.874,0.895,46.333,34,41385,32040,1217,942,34,41695,32145,1226,945,-9,-3
55,55115,55115,2018,2016,2016 - 2018,4,2,2,0.004,0.004,0.027,0.869,0.891,45.912,34,41010,31895,1206,938,34,41385,32040,1217,942,-11,-4
55,55115,55115,2020,2018,2018 - 2020,0,0,0,0.004,0.004,0.030,0.865,0.88,45.694,34,40815,31870,1200,937,34,41010,31895,1206,938,-6,-1
55,55115,55115,2022,2020,2020 - 2022,2,1,1,0.005,0.005,0.031,0.861,0.872,45.733,34,40850,32005,1201,941,34,40815,31870,1200,937,1,4
55,55123,55123,2022,2020,2020 - 2022,7,3,4,0.002,0.002,0.017,0.961,0.96,38.923,26,30810,22600,1185,869,27,30760,22545,1139,835,46,34
55,55125,55125,2014,2012,2012 - 2014,0,0,0,0.004,0.005,0.016,0.860,0.867,24.950,15,21370,17590,1424,1172,15,21490,17545,1432,1169,-8,3
55,55125,55125,2016,2014,2014 - 2016,0,0,0,0.001,0.003,0.020,0.854,0.864,24.921,15,21375,17630,1425,1175,15,21370,17590,1424,1172,1,3
55,55125,55125,2018,2016,2016 - 2018,6,3,3,0.003,0.004,0.025,0.850,0.868,25.178,15,21595,17915,1439,1194,15,21375,17630,1425,1175,14,19
55,55125,55125,2020,2018,2018 - 2020,4,2,2,0.003,0.005,0.026,0.852,0.867,25.562,15,21925,18195,1461,1213,15,21595,17915,1439,1194,22,19
55,55125,55125,2022,2020,2020 - 2022,0,0,0,0.005,0.005,0.026,0.855,0.864,26.985,15,23145,19205,1543,1280,15,21925,18195,1461,1213,82,67
55,55127,55127,2014,2012,2012 - 2014,2,1,1,0.009,0.01,0.107,0.862,0.937,185.359,29,102920,75750,3548,2612,29,102310,74950,3527,2584,21,28
55,55127,55127,2016,2014,2014 - 2016,6,3,3,0.010,0.011,0.109,0.859,0.934,185.536,29,103020,76630,3552,2642,29,102920,75750,3548,2612,4,30
55,55127,55127,2018,2016,2016 - 2018,0,0,0,0.009,0.01,0.110,0.856,0.933,185.467,29,103015,77350,3552,2667,29,103020,76630,3552,2642,0,25
55,55127,55127,2020,2018,2018 - 2020,12,6,6,0.008,0.008,0.112,0.854,0.914,186.158,29,103390,78930,3565,2721,29,103015,77350,3552,2667,13,54
55,55127,55127,2022,2020,2020 - 2022,6,3,3,0.008,0.008,0.114,0.852,0.899,189.280,29,105125,80735,3625,2783,29,103390,78930,3565,2721,60,62
55,55041,55041,2014,2012,2012 - 2014,0,0,0,0.010,0.01,0.018,0.813,0.825,9.071,14,9200,7235,657,516,14,9360,7250,668,517,-11,-1
55,55039,55039,2022,2020,2020 - 2022,3,1,2,0.016,0.017,0.058,0.885,0.913,144.566,38,104025,80000,2737,2105,39,102655,78625,2632,2016,105,89
55,55039,55039,2020,2018,2018 - 2020,3,2,1,0.014,0.014,0.054,0.893,0.92,142.662,39,102655,78625,2632,2016,38,102315,78020,2692,2053,-60,-37
55,55039,55039,2018,2016,2016 - 2018,0,0,0,0.014,0.014,0.050,0.900,0.932,142.190,38,102315,78020,2692,2053,38,101970,77325,2683,2034,9,19
55,55039,55039,2016,2014,2014 - 2016,6,3,3,0.012,0.012,0.048,0.908,0.934,141.713,38,101970,77325,2683,2034,38,101710,77210,2676,2031,7,3
55,55039,55039,2014,2012,2012 - 2014,0,0,0,0.011,0.012,0.046,0.914,0.937,141.352,38,101710,77210,2676,2031,38,101575,76750,2673,2019,3,12
55,55021,55021,2018,2016,2016 - 2018,1,0,1,0.012,0.012,0.032,0.929,0.949,74.398,32,56955,43855,1779,1370,33,56650,43475,1716,1317,63,53
55,55021,55021,2020,2018,2018 - 2020,4,2,2,0.016,0.018,0.036,0.922,0.941,74.888,32,57330,44330,1791,1385,32,56955,43855,1779,1370,12,15
55,55021,55021,2022,2020,2020 - 2022,5,3,2,0.017,0.019,0.039,0.918,0.933,76.110,33,58270,45505,1765,1378,32,57330,44330,1791,1385,-26,-7
55,55023,55023,2014,2012,2012 - 2014,0,0,0,0.014,0.016,0.010,0.969,0.975,28.958,20,16525,12885,826,644,20,16675,12940,833,647,-7,-3
55,55023,55023,2018,2016,2016 - 2018,5,2,3,0.019,0.02,0.014,0.946,0.954,28.547,19,16290,12860,857,676,20,16415,12975,820,648,37,28
55,55053,55053,2018,2016,2016 - 2018,1,0,1,0.021,0.021,0.033,0.864,0.875,20.771,22,20505,15745,932,715,23,20565,15835,894,688,38,27
55,55053,55053,2020,2018,2018 - 2020,3,1,2,0.020,0.02,0.036,0.861,0.873,20.806,21,20555,15820,978,753,22,20505,15745,932,715,46,38
55,55053,55053,2022,2020,2020 - 2022,2,2,0,0.018,0.018,0.037,0.860,0.867,21.216,23,20960,16230,911,705,21,20555,15820,978,753,-67,-48
55,55055,55055,2014,2012,2012 - 2014,0,0,0,0.007,0.007,0.068,0.904,0.946,151.313,25,84200,63035,3368,2521,25,83750,61790,3350,2471,18,50
55,55055,55055,2016,2014,2014 - 2016,3,1,2,0.008,0.008,0.069,0.901,0.944,151.924,24,84540,63745,3522,2656,25,84200,63035,3368,2521,154,135
55,55027,55027,2018,2016,2016 - 2018,2,1,1,0.027,0.027,0.047,0.901,0.934,100.233,43,87775,68410,2041,1590,43,88405,68800,2055,1600,-14,-10
55,55027,55027,2014,2012,2012 - 2014,2,1,1,0.027,0.027,0.043,0.911,0.944,101.168,43,88590,68620,2060,1595,43,88740,68220,2063,1586,-3,9
55,55025,55025,2022,2020,2020 - 2022,78,52,26,0.050,0.051,0.068,0.786,0.816,467.944,187,559890,423915,2994,2266,161,542460,407160,3369,2528,-375,-262
55,55099,55099,2016,2014,2014 - 2016,2,1,1,0.005,0.005,0.015,0.953,0.966,10.929,20,13705,11265,685,563,20,13890,11280,694,564,-9,-1
55,55029,55029,2016,2014,2014 - 2016,4,2,2,0.005,0.006,0.027,0.946,0.968,57.411,21,27670,22740,1317,1082,21,27790,22690,1323,1080,-6,2
55,55027,55027,2016,2014,2014 - 2016,4,2,2,0.021,0.021,0.045,0.907,0.939,100.957,43,88405,68800,2055,1600,43,88590,68620,2060,1595,-5,5
55,55025,55025,2016,2014,2014 - 2016,18,11,7,0.050,0.052,0.062,0.806,0.841,431.968,165,516820,383690,3132,2325,161,502985,372315,3124,2312,8,13
55,55011,55011,2016,2014,2014 - 2016,0,0,0,0.004,0.004,0.021,0.962,0.975,19.735,22,13255,10335,602,469,22,13375,10420,607,473,-5,-4
55,55011,55011,2018,2016,2016 - 2018,3,1,2,0.006,0.006,0.021,0.959,0.97,19.481,21,13165,10315,626,491,22,13255,10335,602,469,24,22
55,55011,55011,2020,2018,2018 - 2020,2,1,1,0.005,0.006,0.023,0.956,0.965,19.362,21,13085,10325,623,491,21,13165,10315,626,491,-3,0
55,55011,55011,2022,2020,2020 - 2022,2,1,1,0.003,0.007,0.026,0.952,0.961,19.725,21,13330,10550,634,502,21,13085,10325,623,491,11,11
55,55013,55013,2016,2014,2014 - 2016,0,0,0,0.005,0.005,0.015,0.908,0.916,18.574,23,15260,12385,663,538,23,15385,12405,668,539,-5,-1
55,55081,55081,2022,2020,2020 - 2022,6,3,3,0.015,0.018,0.051,0.897,0.915,51.293,33,46210,34010,1400,1030,33,46155,33985,1398,1029,2,1
55,55083,55083,2014,2012,2012 - 2014,2,1,1,0.002,0.003,0.016,0.957,0.964,37.561,28,37485,29400,1338,1050,28,37630,29130,1343,1040,-5,10
55,55083,55083,2016,2014,2014 - 2016,0,0,0,0.002,0.002,0.017,0.954,0.963,37.580,28,37475,29440,1338,1051,28,37485,29400,1338,1050,0,1
55,55083,55083,2018,2016,2016 - 2018,0,0,0,0.004,0.004,0.017,0.951,0.966,37.650,28,37555,29670,1341,1059,28,37475,29440,1338,1051,3,8
55,55083,55083,2020,2018,2018 - 2020,2,1,1,0.003,0.003,0.020,0.947,0.959,37.966,28,37870,30145,1352,1076,28,37555,29670,1341,1059,11,17
55,55083,55083,2022,2020,2020 - 2022,0,0,0,0.002,0.004,0.021,0.944,0.952,39.149,28,39050,31190,1394,1113,28,37870,30145,1352,1076,42,37
55,55085,55085,2014,2012,2012 - 2014,0,0,0,0.006,0.006,0.013,0.957,0.966,32.111,23,35755,29230,1554,1270,23,36030,29240,1566,1271,-12,-1
55,55085,55085,2016,2014,2014 - 2016,2,1,1,0.006,0.007,0.014,0.954,0.962,31.963,23,35605,29275,1548,1272,23,35755,29230,1554,1270,-6,2
55,55085,55085,2018,2016,2016 - 2018,4,2,2,0.008,0.007,0.015,0.950,0.962,31.730,23,35345,29100,1536,1265,23,35605,29275,1548,1272,-12,-7
55,55085,55085,2020,2018,2018 - 2020,5,2,3,0.008,0.005,0.016,0.948,0.959,31.851,22,35480,29190,1612,1326,23,35345,29100,1536,1265,76,61
55,55085,55085,2022,2020,2020 - 2022,4,2,2,0.008,0.005,0.017,0.947,0.955,33.933,22,37800,31125,1718,1414,22,35480,29190,1612,1326,106,88
55,55087,55087,2014,2012,2012 - 2014,2,1,1,0.011,0.011,0.038,0.890,0.91,280.979,50,179140,131430,3582,2628,50,176775,128675,3535,2573,47,55
55,55023,55023,2016,2014,2014 - 2016,4,2,2,0.018,0.018,0.012,0.952,0.96,28.765,20,16415,12975,820,648,20,16525,12885,826,644,-6,4
55,55021,55021,2016,2014,2014 - 2016,6,3,3,0.014,0.014,0.030,0.934,0.954,74.000,33,56650,43475,1716,1317,33,56660,43320,1716,1312,0,5
55,55019,55019,2016,2014,2014 - 2016,4,2,2,0.004,0.005,0.042,0.937,0.966,28.507,44,34485,23690,783,538,44,34575,23800,785,540,-2,-2
55,55017,55017,2016,2014,2014 - 2016,4,2,2,0.013,0.013,0.015,0.941,0.951,62.830,34,63355,48555,1863,1428,34,63050,48195,1854,1417,9,11
55,55017,55017,2018,2016,2016 - 2018,1,0,1,0.012,0.012,0.017,0.937,0.95,63.108,33,63635,48770,1928,1477,34,63355,48555,1863,1428,65,49
55,55087,55087,2020,2018,2018 - 2020,6,3,3,0.014,0.015,0.044,0.873,0.892,293.040,50,186830,139975,3736,2799,50,184755,137355,3695,2747,41,52
55,55087,55087,2022,2020,2020 - 2022,6,3,3,0.014,0.014,0.047,0.867,0.885,298.969,50,190610,143440,3812,2868,50,186830,139975,3736,2799,76,69
55,55015,55015,2018,2016,2016 - 2018,2,0,2,0.008,0.008,0.042,0.912,0.946,156.482,16,49805,37225,3112,2326,18,49655,36505,2758,2028,354,298
55,55015,55015,2016,2014,2014 - 2016,4,3,1,0.008,0.009,0.039,0.917,0.946,156.032,18,49655,36505,2758,2028,16,49500,36015,3093,2250,-335,-222
55,55001,55001,2014,2012,2012 - 2014,0,0,0,0.030,0.03,0.038,0.908,0.934,31.916,19,20605,17050,1084,897,19,20900,17120,1100,901,-16,-4
55,55035,55035,2018,2016,2016 - 2018,3,2,1,0.009,0.009,0.024,0.903,0.922,161.446,38,102990,80345,2710,2114,37,101905,79570,2754,2150,-44,-36
55,55103,55103,2018,2016,2016 - 2018,2,1,1,0.005,0.006,0.023,0.951,0.955,29.924,21,17540,13455,835,640,21,17640,13520,840,643,-5,-3
55,55103,55103,2020,2018,2018 - 2020,2,0,2,0.006,0.006,0.025,0.946,0.946,29.702,19,17410,13415,916,706,21,17540,13455,835,640,81,66
55,55103,55103,2022,2020,2020 - 2022,2,2,0,0.007,0.006,0.028,0.941,0.939,29.438,21,17255,13395,821,637,19,17410,13415,916,706,-95,-69
55,55105,55105,2014,2012,2012 - 2014,4,2,2,0.035,0.035,0.079,0.841,0.903,223.456,47,160465,117095,3414,2491,47,160355,116400,3411,2476,3,15
55,55105,55105,2016,2014,2014 - 2016,22,11,11,0.034,0.035,0.082,0.837,0.894,224.169,47,160985,118245,3425,2515,47,160465,117095,3414,2491,11,24
55,55105,55105,2018,2016,2016 - 2018,10,5,5,0.043,0.044,0.085,0.831,0.881,225.264,47,161770,119635,3441,2545,47,160985,118245,3425,2515,16,30
55,55105,55105,2020,2018,2018 - 2020,17,4,13,0.046,0.046,0.090,0.822,0.854,226.312,38,162530,121035,4277,3185,47,161770,119635,3441,2545,836,640
55,55105,55105,2022,2020,2020 - 2022,17,13,4,0.047,0.048,0.095,0.817,0.845,228.101,47,163815,122460,3485,2605,38,162530,121035,4277,3185,-792,-580
55,55107,55107,2014,2012,2012 - 2014,1,0,1,0.007,0.007,0.014,0.963,0.971,15.838,25,14470,11295,578,451,26,14670,11380,564,437,14,14
55,55107,55107,2016,2014,2014 - 2016,3,2,1,0.010,0.01,0.016,0.956,0.968,15.620,26,14270,11105,548,427,25,14470,11295,578,451,-30,-24
55,55107,55107,2018,2016,2016 - 2018,2,1,1,0.010,0.01,0.018,0.949,0.962,15.527,26,14185,11195,545,430,26,14270,11105,548,427,-3,3
55,55111,55111,2016,2014,2014 - 2016,3,2,1,0.006,0.006,0.048,0.916,0.95,76.143,35,63315,47845,1809,1367,34,62680,46810,1843,1376,-34,-9
55,55111,55111,2018,2016,2016 - 2018,4,1,3,0.008,0.008,0.049,0.913,0.944,76.478,33,63595,48000,1927,1454,35,63315,47845,1809,1367,118,87
55,55111,55111,2020,2018,2018 - 2020,1,1,0,0.007,0.007,0.053,0.907,0.932,77.146,34,64150,48230,1886,1418,33,63595,48000,1927,1454,-41,-36
55,55111,55111,2022,2020,2020 - 2022,3,1,2,0.008,0.008,0.058,0.902,0.926,78.968,33,65665,49770,1989,1508,34,64150,48230,1886,1418,103,90
55,55113,55113,2014,2012,2012 - 2014,0,0,0,0.007,0.007,0.019,0.780,0.785,13.135,20,16515,13090,825,654,20,16580,13055,829,652,-4,2
55,55113,55113,2016,2014,2014 - 2016,0,0,0,0.007,0.007,0.023,0.773,0.777,13.076,20,16440,13055,822,652,20,16515,13090,825,654,-3,-2
55,55113,55113,2018,2016,2016 - 2018,2,1,1,0.005,0.005,0.026,0.767,0.771,13.017,20,16370,13070,818,653,20,16440,13055,822,652,-4,1
55,55113,55113,2020,2018,2018 - 2020,0,0,0,0.004,0.004,0.028,0.769,0.772,13.100,20,16475,13305,823,665,20,16370,13070,818,653,5,12
55,55113,55113,2022,2020,2020 - 2022,0,0,0,0.006,0.003,0.028,0.776,0.774,14.357,20,18055,14685,902,734,20,16475,13305,823,665,79,69
55,55115,55115,2014,2012,2012 - 2014,0,0,0,0.003,0.004,0.024,0.877,0.892,46.690,34,41695,32145,1226,945,34,41820,31985,1230,940,-4,5
55,55129,55129,2014,2012,2012 - 2014,3,2,1,0.005,0.005,0.015,0.951,0.957,19.803,22,15785,12560,717,570,21,15895,12560,756,598,-39,-28
55,55081,55081,2018,2016,2016 - 2018,13,5,8,0.016,0.017,0.044,0.909,0.93,50.505,33,45500,33425,1378,1012,36,45365,33300,1260,925,118,87
55,55129,55129,2016,2014,2014 - 2016,0,0,0,0.004,0.005,0.016,0.947,0.956,19.677,22,15685,12625,712,573,22,15785,12560,717,570,-5,3
55,55129,55129,2022,2020,2020 - 2022,3,2,1,0.002,0.006,0.019,0.942,0.944,20.932,24,16685,13505,695,562,23,15725,12680,683,551,12,11
55,55065,55065,2018,2016,2016 - 2018,2,1,1,0.006,0.006,0.037,0.944,0.971,26.413,25,16735,12340,669,493,25,16795,12390,671,495,-2,-2
55,55065,55065,2014,2012,2012 - 2014,0,0,0,0.003,0.003,0.034,0.951,0.968,26.587,25,16845,12370,673,494,25,16835,12265,673,490,0,4
55,55063,55063,2022,2020,2020 - 2022,4,2,2,0.017,0.016,0.022,0.891,0.899,266.076,30,120215,95830,4007,3194,30,118170,93825,3939,3127,68,67
55,55129,55129,2018,2016,2016 - 2018,1,1,0,0.004,0.004,0.018,0.944,0.956,19.684,23,15690,12610,682,548,22,15685,12625,712,573,-30,-25
55,55129,55129,2020,2018,2018 - 2020,2,1,1,0.003,0.007,0.018,0.943,0.949,19.727,23,15725,12680,683,551,23,15690,12610,682,548,1,3
55,55131,55131,2018,2016,2016 - 2018,4,2,2,0.012,0.012,0.031,0.931,0.949,312.404,32,134535,103060,4204,3220,32,133420,101285,4169,3165,35,55
55,55131,55131,2020,2018,2018 - 2020,6,2,4,0.014,0.014,0.033,0.926,0.941,314.715,30,135530,104555,4517,3485,32,134535,103060,4204,3220,313,265
55,55133,55133,2018,2016,2016 - 2018,22,11,11,0.016,0.016,0.046,0.888,0.923,725.605,89,398880,303330,4481,3408,89,395375,298750,4442,3356,39,52
55,55133,55133,2020,2018,2018 - 2020,49,18,31,0.015,0.016,0.049,0.881,0.907,732.436,76,402635,307645,5297,4047,89,398880,303330,4481,3408,816,639
55,55135,55135,2018,2016,2016 - 2018,7,3,4,0.004,0.006,0.031,0.945,0.963,68.805,36,51445,40165,1429,1115,37,51975,40340,1404,1090,25,25
55,55135,55135,2020,2018,2018 - 2020,11,5,6,0.006,0.007,0.032,0.943,0.957,68.203,35,50995,40015,1457,1143,36,51445,40165,1429,1115,28,28
55,55063,55063,2020,2018,2018 - 2020,8,4,4,0.016,0.017,0.020,0.896,0.903,261.552,30,118170,93825,3939,3127,30,117850,93330,3928,3111,11,16
55,55061,55061,2022,2020,2020 - 2022,0,0,0,0.005,0.007,0.034,0.940,0.952,60.066,11,20570,16030,1870,1457,11,20400,15785,1854,1435,16,22
55,55061,55061,2020,2018,2018 - 2020,2,1,1,0.007,0.007,0.032,0.942,0.961,59.570,11,20400,15785,1854,1435,11,20360,15630,1850,1420,4,15
55,55061,55061,2018,2016,2016 - 2018,0,0,0,0.004,0.004,0.028,0.948,0.969,59.453,11,20360,15630,1850,1420,11,20460,15720,1860,1429,-10,-9
55,55061,55061,2016,2014,2014 - 2016,0,0,0,0.004,0.004,0.025,0.953,0.97,59.751,11,20460,15720,1860,1429,11,20545,15665,1867,1424,-7,5
55,55137,55137,2018,2016,2016 - 2018,2,1,1,0.018,0.018,0.063,0.897,0.93,38.513,20,24115,19215,1205,960,20,24240,19255,1212,962,-7,-2
55,55137,55137,2022,2020,2020 - 2022,0,0,0,0.019,0.019,0.065,0.894,0.911,39.399,21,24670,19940,1174,949,21,24255,19570,1155,931,19,18
55,55139,55139,2016,2014,2014 - 2016,7,3,4,0.020,0.021,0.038,0.896,0.925,390.081,49,169485,131605,3458,2685,50,168415,130505,3368,2610,90,75
55,55139,55139,2018,2016,2016 - 2018,20,10,10,0.022,0.023,0.040,0.890,0.921,390.909,49,169925,132075,3467,2695,49,169485,131605,3458,2685,9,10
55,55139,55139,2020,2018,2018 - 2020,19,7,12,0.023,0.023,0.042,0.882,0.908,393.205,44,170925,133410,3884,3032,49,169925,132075,3467,2695,417,337
55,55139,55139,2022,2020,2020 - 2022,19,10,9,0.025,0.026,0.045,0.874,0.898,393.826,45,171195,134245,3804,2983,44,170925,133410,3884,3032,-80,-49
55,55141,55141,2016,2014,2014 - 2016,4,2,2,0.007,0.007,0.027,0.931,0.951,92.844,34,73620,56800,2165,1670,34,74260,57055,2184,1678,-19,-8
55,55141,55141,2018,2016,2016 - 2018,5,2,3,0.006,0.006,0.029,0.926,0.942,92.401,33,73275,56565,2220,1714,34,73620,56800,2165,1670,55,44
55,55141,55141,2020,2018,2018 - 2020,4,3,1,0.008,0.008,0.032,0.921,0.938,91.912,35,72890,56305,2082,1608,33,73275,56565,2220,1714,-138,-106
55,55005,55005,2016,2014,2014 - 2016,4,2,2,0.012,0.012,0.023,0.940,0.957,52.796,36,45550,35205,1265,977,36,45720,35335,1270,981,-5,-4
55,55003,55003,2022,2020,2020 - 2022,3,2,1,0.016,0.009,0.033,0.821,0.834,15.350,18,16040,12555,891,697,17,15525,12035,913,707,-22,-10
55,55003,55003,2020,2018,2018 - 2020,5,2,3,0.008,0.008,0.030,0.824,0.839,14.857,17,15525,12035,913,707,18,15710,12125,872,673,41,34
55,55003,55003,2018,2016,2016 - 2018,2,1,1,0.007,0.007,0.028,0.825,0.84,15.034,18,15710,12125,872,673,18,15935,12265,885,681,-13,-8
55,55015,55015,2014,2012,2012 - 2014,3,1,2,0.005,0.006,0.037,0.921,0.948,155.545,16,49500,36015,3093,2250,17,48960,35295,2880,2076,213,174
55,55121,55121,2014,2012,2012 - 2014,0,0,0,0.004,0.004,0.062,0.921,0.946,39.938,26,29275,21395,1125,822,26,28855,21230,1109,816,16,6
55,55119,55119,2022,2020,2020 - 2022,0,0,0,0.002,0.002,0.025,0.955,0.965,20.491,26,19980,15260,768,586,26,20320,15400,781,592,-13,-6
55,55119,55119,2020,2018,2018 - 2020,0,0,0,0.000,0.001,0.023,0.957,0.972,20.840,26,20320,15400,781,592,26,20355,15305,782,588,-1,4
55,55119,55119,2018,2016,2016 - 2018,0,0,0,0.005,0.005,0.020,0.960,0.975,20.876,26,20355,15305,782,588,26,20520,15445,789,594,-7,-6
55,55119,55119,2016,2014,2014 - 2016,3,1,2,0.004,0.004,0.018,0.966,0.977,21.045,26,20520,15445,789,594,27,20595,15485,762,573,27,21
55,55119,55119,2014,2012,2012 - 2014,0,0,0,0.004,0.004,0.017,0.969,0.983,21.125,27,20595,15485,762,573,27,20630,15455,764,572,-2,1
55,55117,55117,2022,2020,2020 - 2022,10,6,4,0.019,0.021,0.069,0.829,0.863,230.177,37,117740,89480,3182,2418,35,115150,86980,3290,2485,-108,-67
55,55007,55007,2022,2020,2020 - 2022,3,1,2,0.008,0.012,0.024,0.847,0.85,10.972,27,16215,13435,600,497,28,15090,12415,538,443,62,54
55,55007,55007,2018,2016,2016 - 2018,2,1,1,0.008,0.008,0.019,0.849,0.861,10.143,28,14990,12245,535,437,28,14985,12210,535,436,0,1
55,55007,55007,2016,2014,2014 - 2016,2,1,1,0.006,0.006,0.016,0.852,0.862,10.140,28,14985,12210,535,436,28,15065,12195,538,435,-3,1
55,55005,55005,2022,2020,2020 - 2022,2,1,1,0.018,0.018,0.030,0.924,0.933,54.093,36,46685,36230,1296,1006,36,45180,34970,1255,971,41,35
