pollid,pollname,x,y,changeyear,baseyear,changestatus,state
a3b28369-346e-45f4-b800-22f345749d0f,FIRST PRESBYTERIAN CHURCH,-80.776,34.728,2020 - 2022,2022,no_change,SC
a3b4b9a0-56ca-493f-9d96-bd25eea9f180,EMERALD HIGH SCHOOL,-82.186,34.189,2012 - 2014,2014,no_change,SC
a3b4b9a0-56ca-493f-9d96-bd25eea9f180,EMERALD HIGH SCHOOL,-82.186,34.189,2014 - 2016,2016,no_change,SC
a3b4b9a0-56ca-493f-9d96-bd25eea9f180,EMERALD HIGH SCHOOL,-82.186,34.189,2016 - 2018,2018,no_change,SC
a3b4b9a0-56ca-493f-9d96-bd25eea9f180,EMERALD HIGH SCHOOL,-82.186,34.189,2018 - 2020,2020,no_change,SC
a3b4b9a0-56ca-493f-9d96-bd25eea9f180,EMERALD HIGH SCHOOL,-82.186,34.189,2020 - 2022,2022,no_change,SC
a3b9a5b9-0e48-4f3c-8644-cd229b1cc65a,ST. JOHNS FIRE,-80.107,32.744,2018 - 2020,2020,added,SC
a3b9a5b9-0e48-4f3c-8644-cd229b1cc65a,ST. JOHNS FIRE,-80.107,32.744,2020 - 2022,2022,no_change,SC
a3d0a291-4c41-41e2-a943-257e815b600a,EASTSIDE PRESBYTERIAN CHURCH,-82.272,34.842,2012 - 2014,2014,no_change,SC
a3d0a291-4c41-41e2-a943-257e815b600a,EASTSIDE PRESBYTERIAN CHURCH,-82.272,34.842,2014 - 2016,2016,no_change,SC
a3d0a291-4c41-41e2-a943-257e815b600a,EASTSIDE PRESBYTERIAN CHURCH,-82.272,34.842,2016 - 2018,2018,no_change,SC
a3d0a291-4c41-41e2-a943-257e815b600a,EASTSIDE PRESBYTERIAN CHURCH,-82.272,34.842,2018 - 2020,2020,no_change,SC
a3d0a291-4c41-41e2-a943-257e815b600a,EASTSIDE PRESBYTERIAN CHURCH,-82.272,34.842,2020 - 2022,2022,no_change,SC
a3f36c60-e9e2-436f-aebc-7ca032d2f18c,LAUREL CREEK CLUBHOUSE,-81.023,34.984,2012 - 2014,2014,no_change,SC
a3f36c60-e9e2-436f-aebc-7ca032d2f18c,LAUREL CREEK CLUBHOUSE,-81.023,34.984,2014 - 2016,2016,no_change,SC
a3f36c60-e9e2-436f-aebc-7ca032d2f18c,LAUREL CREEK CLUBHOUSE,-81.023,34.984,2016 - 2018,2018,no_change,SC
a3f36c60-e9e2-436f-aebc-7ca032d2f18c,LAUREL CREEK CLUBHOUSE,-81.023,34.984,2018 - 2020,2020,no_change,SC
a3f36c60-e9e2-436f-aebc-7ca032d2f18c,LAUREL CREEK CLUBHOUSE,-81.023,34.984,2020 - 2022,2022,no_change,SC
a3f91dda-61c7-49cc-b3f7-451cc4781333,LYDIA MILL COMMUNITY CENTER,-81.806,34.428,2012 - 2014,2014,no_change,SC
a3f91dda-61c7-49cc-b3f7-451cc4781333,LYDIA MILL COMMUNITY CENTER,-81.806,34.428,2014 - 2016,2016,no_change,SC
a3f91dda-61c7-49cc-b3f7-451cc4781333,LYDIA MILL COMMUNITY CENTER,-81.806,34.428,2016 - 2018,2018,removed,SC
a3f9c8d5-c9c4-4f49-944b-efe5854e7d29,PINE GROVE ELEMENTARY SCHOOL,-81.117,34.058,2012 - 2014,2014,no_change,SC
a3f9c8d5-c9c4-4f49-944b-efe5854e7d29,PINE GROVE ELEMENTARY SCHOOL,-81.117,34.058,2014 - 2016,2016,no_change,SC
a3f9c8d5-c9c4-4f49-944b-efe5854e7d29,PINE GROVE ELEMENTARY SCHOOL,-81.117,34.058,2016 - 2018,2018,no_change,SC
a3f9c8d5-c9c4-4f49-944b-efe5854e7d29,PINE GROVE ELEMENTARY SCHOOL,-81.117,34.058,2018 - 2020,2020,no_change,SC
a3f9c8d5-c9c4-4f49-944b-efe5854e7d29,PINE GROVE ELEMENTARY SCHOOL,-81.117,34.058,2020 - 2022,2022,no_change,SC
a3fcfdd6-77fd-411a-85ad-10226b59a3ee,LAKE SWAMP FIRE STATION,-79.989,34.18,2012 - 2014,2014,no_change,SC
a3fcfdd6-77fd-411a-85ad-10226b59a3ee,LAKE SWAMP FIRE STATION,-79.989,34.18,2014 - 2016,2016,no_change,SC
a3fcfdd6-77fd-411a-85ad-10226b59a3ee,LAKE SWAMP FIRE STATION,-79.989,34.18,2016 - 2018,2018,no_change,SC
a3fcfdd6-77fd-411a-85ad-10226b59a3ee,LAKE SWAMP FIRE STATION,-79.989,34.18,2018 - 2020,2020,no_change,SC
a3fcfdd6-77fd-411a-85ad-10226b59a3ee,LAKE SWAMP FIRE STATION,-79.989,34.18,2020 - 2022,2022,no_change,SC
a404dc42-9590-4407-b742-04f58f3e6240,BETHLEHEM BAPTIST CHURCH,-81.621,34.278,2018 - 2020,2020,added,SC
a404dc42-9590-4407-b742-04f58f3e6240,BETHLEHEM BAPTIST CHURCH,-81.621,34.278,2020 - 2022,2022,no_change,SC
a41b38ab-8092-4940-b8ea-2b68a6bb82f6,GREENBRIER VOL FIRE DEPARTMENT,-81.119,34.298,2012 - 2014,2014,no_change,SC
a41b38ab-8092-4940-b8ea-2b68a6bb82f6,GREENBRIER VOL FIRE DEPARTMENT,-81.119,34.298,2014 - 2016,2016,no_change,SC
a41b38ab-8092-4940-b8ea-2b68a6bb82f6,GREENBRIER VOL FIRE DEPARTMENT,-81.119,34.298,2016 - 2018,2018,no_change,SC
a41b38ab-8092-4940-b8ea-2b68a6bb82f6,GREENBRIER VOL FIRE DEPARTMENT,-81.119,34.298,2018 - 2020,2020,no_change,SC
a41b38ab-8092-4940-b8ea-2b68a6bb82f6,GREENBRIER VOL FIRE DEPARTMENT,-81.119,34.298,2020 - 2022,2022,no_change,SC
a4249ffd-08fe-49d1-9add-18c4d2e6240d,CEDAR GROVE ELEMENTARY SCHOOL,-82.497,34.593,2012 - 2014,2014,no_change,SC
a4249ffd-08fe-49d1-9add-18c4d2e6240d,CEDAR GROVE ELEMENTARY SCHOOL,-82.497,34.593,2014 - 2016,2016,no_change,SC
a4249ffd-08fe-49d1-9add-18c4d2e6240d,CEDAR GROVE ELEMENTARY SCHOOL,-82.497,34.593,2016 - 2018,2018,no_change,SC
a4249ffd-08fe-49d1-9add-18c4d2e6240d,CEDAR GROVE ELEMENTARY SCHOOL,-82.497,34.593,2018 - 2020,2020,no_change,SC
a4249ffd-08fe-49d1-9add-18c4d2e6240d,CEDAR GROVE ELEMENTARY SCHOOL,-82.497,34.593,2020 - 2022,2022,no_change,SC
a42f649b-d06a-4fe4-a6f0-affe6b544ec7,CUDD MEMORIAL CHURCH,-81.946,34.987,2012 - 2014,2014,no_change,SC
a42f649b-d06a-4fe4-a6f0-affe6b544ec7,CUDD MEMORIAL CHURCH,-81.946,34.987,2014 - 2016,2016,no_change,SC
a42f649b-d06a-4fe4-a6f0-affe6b544ec7,CUDD MEMORIAL CHURCH,-81.946,34.987,2016 - 2018,2018,no_change,SC
a42f649b-d06a-4fe4-a6f0-affe6b544ec7,CUDD MEMORIAL CHURCH,-81.946,34.987,2018 - 2020,2020,no_change,SC
a42f649b-d06a-4fe4-a6f0-affe6b544ec7,CUDD MEMORIAL CHURCH,-81.946,34.987,2020 - 2022,2022,no_change,SC
a4801bcc-c3f1-48c1-89f5-b645698f9281,AIKEN ELECTRIC CO-OP,-81.086,33.615,2012 - 2014,2014,no_change,SC
a4801bcc-c3f1-48c1-89f5-b645698f9281,AIKEN ELECTRIC CO-OP,-81.086,33.615,2014 - 2016,2016,no_change,SC
a4801bcc-c3f1-48c1-89f5-b645698f9281,AIKEN ELECTRIC CO-OP,-81.086,33.615,2016 - 2018,2018,no_change,SC
a4801bcc-c3f1-48c1-89f5-b645698f9281,AIKEN ELECTRIC CO-OP,-81.086,33.615,2018 - 2020,2020,no_change,SC
a4801bcc-c3f1-48c1-89f5-b645698f9281,AIKEN ELECTRIC CO-OP,-81.086,33.615,2020 - 2022,2022,no_change,SC
a4851e06-2153-4779-a380-dfb3431d10ea,CENTER FIRE SUBSTATION,-81.722,33.613,2012 - 2014,2014,no_change,SC
a4851e06-2153-4779-a380-dfb3431d10ea,CENTER FIRE SUBSTATION,-81.722,33.613,2014 - 2016,2016,no_change,SC
a4851e06-2153-4779-a380-dfb3431d10ea,CENTER FIRE SUBSTATION,-81.722,33.613,2016 - 2018,2018,no_change,SC
a4851e06-2153-4779-a380-dfb3431d10ea,CENTER FIRE SUBSTATION,-81.722,33.613,2018 - 2020,2020,no_change,SC
a4851e06-2153-4779-a380-dfb3431d10ea,CENTER FIRE SUBSTATION,-81.722,33.613,2020 - 2022,2022,no_change,SC
a486e7d0-114c-46a3-a3aa-22d12ea83554,BRUSHY CREEK FIRST ASSEMBLY OF GOD,-82.239,34.928,2012 - 2014,2014,removed,SC
a49a8be0-6328-4dfe-b421-eedfc9119376,NINE FORKS BAPTIST CHURCH,-82.56,34.956,2012 - 2014,2014,no_change,SC
a49a8be0-6328-4dfe-b421-eedfc9119376,NINE FORKS BAPTIST CHURCH,-82.56,34.956,2014 - 2016,2016,no_change,SC
a49a8be0-6328-4dfe-b421-eedfc9119376,NINE FORKS BAPTIST CHURCH,-82.56,34.956,2016 - 2018,2018,no_change,SC
a49a8be0-6328-4dfe-b421-eedfc9119376,NINE FORKS BAPTIST CHURCH,-82.56,34.956,2018 - 2020,2020,no_change,SC
a49a8be0-6328-4dfe-b421-eedfc9119376,NINE FORKS BAPTIST CHURCH,-82.56,34.956,2020 - 2022,2022,no_change,SC
a49f24a0-4272-4fb9-8ac0-fbd229692812,VFW POST 641,-80.98,33.983,2012 - 2014,2014,removed,SC
a4c4eac8-5b57-4d6a-9b52-48397ee56e1d,DIST 7 LEARNING CENTER,-81.951,34.93,2012 - 2014,2014,no_change,SC
a4c4eac8-5b57-4d6a-9b52-48397ee56e1d,DIST 7 LEARNING CENTER,-81.951,34.93,2014 - 2016,2016,no_change,SC
a4c4eac8-5b57-4d6a-9b52-48397ee56e1d,DIST 7 LEARNING CENTER,-81.951,34.93,2016 - 2018,2018,no_change,SC
a4c4eac8-5b57-4d6a-9b52-48397ee56e1d,DIST 7 LEARNING CENTER,-81.951,34.93,2018 - 2020,2020,no_change,SC
a4c4eac8-5b57-4d6a-9b52-48397ee56e1d,DIST 7 LEARNING CENTER,-81.951,34.93,2020 - 2022,2022,removed,SC
a4da2d25-d67d-470f-8eb9-7478d0146903,SHANDON BAPTIST CHURCH,-80.957,34.021,2012 - 2014,2014,no_change,SC
a4da2d25-d67d-470f-8eb9-7478d0146903,SHANDON BAPTIST CHURCH,-80.957,34.021,2014 - 2016,2016,no_change,SC
a4da2d25-d67d-470f-8eb9-7478d0146903,SHANDON BAPTIST CHURCH,-80.957,34.021,2016 - 2018,2018,no_change,SC
a4da2d25-d67d-470f-8eb9-7478d0146903,SHANDON BAPTIST CHURCH,-80.957,34.021,2018 - 2020,2020,no_change,SC
a4da2d25-d67d-470f-8eb9-7478d0146903,SHANDON BAPTIST CHURCH,-80.957,34.021,2020 - 2022,2022,removed,SC
a52da361-2791-4d82-afbd-66c99c6b64dd,AMERICAN LEGION,-82.299,33.918,2020 - 2022,2022,added,SC
a5661eac-4267-4985-8b46-bd682a40f39d,BEULAH UNITED METH CHURCH,-81.41,34.021,2012 - 2014,2014,no_change,SC
a5661eac-4267-4985-8b46-bd682a40f39d,BEULAH UNITED METH CHURCH,-81.41,34.021,2014 - 2016,2016,no_change,SC
a5661eac-4267-4985-8b46-bd682a40f39d,BEULAH UNITED METH CHURCH,-81.41,34.021,2016 - 2018,2018,no_change,SC
a5661eac-4267-4985-8b46-bd682a40f39d,BEULAH UNITED METH CHURCH,-81.41,34.021,2018 - 2020,2020,no_change,SC
a5661eac-4267-4985-8b46-bd682a40f39d,BEULAH UNITED METH CHURCH,-81.41,34.021,2020 - 2022,2022,no_change,SC
a58e05c6-fdf1-4f80-bc5d-b86bc3c0e4a1,FORMER LIBERTY MIDDLE SCHOOL,-82.697,34.788,2012 - 2014,2014,removed,SC
a5921ae7-b8af-41b4-9488-997b416ed864,MOSSY OAKS ELEMENTARY SCHOOL,-80.693,32.4,2012 - 2014,2014,no_change,SC
a5921ae7-b8af-41b4-9488-997b416ed864,MOSSY OAKS ELEMENTARY SCHOOL,-80.693,32.4,2014 - 2016,2016,no_change,SC
a5921ae7-b8af-41b4-9488-997b416ed864,MOSSY OAKS ELEMENTARY SCHOOL,-80.693,32.4,2016 - 2018,2018,no_change,SC
a5921ae7-b8af-41b4-9488-997b416ed864,MOSSY OAKS ELEMENTARY SCHOOL,-80.693,32.4,2018 - 2020,2020,no_change,SC
a5921ae7-b8af-41b4-9488-997b416ed864,MOSSY OAKS ELEMENTARY SCHOOL,-80.693,32.4,2020 - 2022,2022,no_change,SC
a59b8bcc-63fe-41cc-97c7-e558688dd3a4,WEST ASHLEY HIGH SCHOOL,-80.074,32.819,2012 - 2014,2014,no_change,SC
a59b8bcc-63fe-41cc-97c7-e558688dd3a4,WEST ASHLEY HIGH SCHOOL,-80.074,32.819,2014 - 2016,2016,no_change,SC
a59b8bcc-63fe-41cc-97c7-e558688dd3a4,WEST ASHLEY HIGH SCHOOL,-80.074,32.819,2016 - 2018,2018,no_change,SC
a59b8bcc-63fe-41cc-97c7-e558688dd3a4,WEST ASHLEY HIGH SCHOOL,-80.074,32.819,2018 - 2020,2020,no_change,SC
a59b8bcc-63fe-41cc-97c7-e558688dd3a4,WEST ASHLEY HIGH SCHOOL,-80.074,32.819,2020 - 2022,2022,no_change,SC
a5a925b0-98c2-46e8-af95-06ebdd0b12d3,FLOWERTOWN ELEMENTARY,-80.205,32.989,2012 - 2014,2014,no_change,SC
a5a925b0-98c2-46e8-af95-06ebdd0b12d3,FLOWERTOWN ELEMENTARY,-80.205,32.989,2014 - 2016,2016,no_change,SC
a5a925b0-98c2-46e8-af95-06ebdd0b12d3,FLOWERTOWN ELEMENTARY,-80.205,32.989,2016 - 2018,2018,no_change,SC
a5a925b0-98c2-46e8-af95-06ebdd0b12d3,FLOWERTOWN ELEMENTARY,-80.205,32.989,2018 - 2020,2020,no_change,SC
a5a925b0-98c2-46e8-af95-06ebdd0b12d3,FLOWERTOWN ELEMENTARY,-80.205,32.989,2020 - 2022,2022,no_change,SC
a5af5d11-8656-4946-abc9-4f07209176cd,DOUGLAS SCHOOL,-81.837,33.733,2012 - 2014,2014,no_change,SC
a5af5d11-8656-4946-abc9-4f07209176cd,DOUGLAS SCHOOL,-81.837,33.733,2014 - 2016,2016,no_change,SC
a5af5d11-8656-4946-abc9-4f07209176cd,DOUGLAS SCHOOL,-81.837,33.733,2016 - 2018,2018,no_change,SC
a5af5d11-8656-4946-abc9-4f07209176cd,DOUGLAS SCHOOL,-81.837,33.733,2018 - 2020,2020,no_change,SC
a5af5d11-8656-4946-abc9-4f07209176cd,DOUGLAS SCHOOL,-81.837,33.733,2020 - 2022,2022,no_change,SC
a5cd4f0e-f18d-4a21-baa3-238c7c7a40a6,OLD NORTON SCHOOL,-78.976,34.126,2012 - 2014,2014,no_change,SC
a5cd4f0e-f18d-4a21-baa3-238c7c7a40a6,OLD NORTON SCHOOL,-78.976,34.126,2014 - 2016,2016,removed,SC
a5d2e744-33b1-4728-b45b-2a2d9a12609b,MACEDONIA #2 FIRE DEPARTMENT,-79.792,33.196,2012 - 2014,2014,no_change,SC
a5d2e744-33b1-4728-b45b-2a2d9a12609b,MACEDONIA #2 FIRE DEPARTMENT,-79.792,33.196,2014 - 2016,2016,no_change,SC
a5d2e744-33b1-4728-b45b-2a2d9a12609b,MACEDONIA #2 FIRE DEPARTMENT,-79.792,33.196,2016 - 2018,2018,no_change,SC
a5d2e744-33b1-4728-b45b-2a2d9a12609b,MACEDONIA #2 FIRE DEPARTMENT,-79.792,33.196,2018 - 2020,2020,no_change,SC
a5d2e744-33b1-4728-b45b-2a2d9a12609b,MACEDONIA #2 FIRE DEPARTMENT,-79.792,33.196,2020 - 2022,2022,no_change,SC
a5ecf35e-645a-4b54-ab00-81ed07aa2e0e,ALDERSGATE UNITED METHODIST CHURCH,-82.345,34.883,2012 - 2014,2014,no_change,SC
a5ecf35e-645a-4b54-ab00-81ed07aa2e0e,ALDERSGATE UNITED METHODIST CHURCH,-82.345,34.883,2014 - 2016,2016,no_change,SC
a5ecf35e-645a-4b54-ab00-81ed07aa2e0e,ALDERSGATE UNITED METHODIST CHURCH,-82.345,34.883,2016 - 2018,2018,no_change,SC
a5ecf35e-645a-4b54-ab00-81ed07aa2e0e,ALDERSGATE UNITED METHODIST CHURCH,-82.345,34.883,2018 - 2020,2020,no_change,SC
a5ecf35e-645a-4b54-ab00-81ed07aa2e0e,ALDERSGATE UNITED METHODIST CHURCH,-82.345,34.883,2020 - 2022,2022,no_change,SC
a60377ed-3063-496c-8ad3-edd7c2f8d20b,PAGELAND COMMUNITY CENTER,-80.408,34.767,2012 - 2014,2014,no_change,SC
a60377ed-3063-496c-8ad3-edd7c2f8d20b,PAGELAND COMMUNITY CENTER,-80.408,34.767,2014 - 2016,2016,no_change,SC
a60377ed-3063-496c-8ad3-edd7c2f8d20b,PAGELAND COMMUNITY CENTER,-80.408,34.767,2016 - 2018,2018,no_change,SC
a60377ed-3063-496c-8ad3-edd7c2f8d20b,PAGELAND COMMUNITY CENTER,-80.408,34.767,2018 - 2020,2020,no_change,SC
a60377ed-3063-496c-8ad3-edd7c2f8d20b,PAGELAND COMMUNITY CENTER,-80.408,34.767,2020 - 2022,2022,no_change,SC
a6551310-6325-4064-94d9-f21cc2eb8832,THE FLORENCE BIBLE CHAPEL,-79.794,34.167,2012 - 2014,2014,no_change,SC
a6551310-6325-4064-94d9-f21cc2eb8832,THE FLORENCE BIBLE CHAPEL,-79.794,34.167,2014 - 2016,2016,no_change,SC
a6551310-6325-4064-94d9-f21cc2eb8832,THE FLORENCE BIBLE CHAPEL,-79.794,34.167,2016 - 2018,2018,no_change,SC
a6551310-6325-4064-94d9-f21cc2eb8832,THE FLORENCE BIBLE CHAPEL,-79.794,34.167,2018 - 2020,2020,no_change,SC
a6551310-6325-4064-94d9-f21cc2eb8832,THE FLORENCE BIBLE CHAPEL,-79.794,34.167,2020 - 2022,2022,no_change,SC
a65639fe-d182-4e9a-ada6-d4392ce86cd2,MIDWAY ELEMENTARY SCHOOL,-82.616,34.56,2012 - 2014,2014,no_change,SC
a65639fe-d182-4e9a-ada6-d4392ce86cd2,MIDWAY ELEMENTARY SCHOOL,-82.616,34.56,2014 - 2016,2016,no_change,SC
a65639fe-d182-4e9a-ada6-d4392ce86cd2,MIDWAY ELEMENTARY SCHOOL,-82.616,34.56,2016 - 2018,2018,no_change,SC
a65639fe-d182-4e9a-ada6-d4392ce86cd2,MIDWAY ELEMENTARY SCHOOL,-82.616,34.56,2018 - 2020,2020,no_change,SC
a65639fe-d182-4e9a-ada6-d4392ce86cd2,MIDWAY ELEMENTARY SCHOOL,-82.616,34.56,2020 - 2022,2022,no_change,SC
a661b736-d726-4cfa-b30d-0a16e08d702e,BOULDER BLUFF ELEMENTARY SCHOOL,-80.027,33.023,2012 - 2014,2014,no_change,SC
a661b736-d726-4cfa-b30d-0a16e08d702e,BOULDER BLUFF ELEMENTARY SCHOOL,-80.027,33.023,2014 - 2016,2016,no_change,SC
a661b736-d726-4cfa-b30d-0a16e08d702e,BOULDER BLUFF ELEMENTARY SCHOOL,-80.027,33.023,2016 - 2018,2018,no_change,SC
a661b736-d726-4cfa-b30d-0a16e08d702e,BOULDER BLUFF ELEMENTARY SCHOOL,-80.027,33.023,2018 - 2020,2020,no_change,SC
a661b736-d726-4cfa-b30d-0a16e08d702e,BOULDER BLUFF ELEMENTARY SCHOOL,-80.027,33.023,2020 - 2022,2022,no_change,SC
a66f65cf-1b0b-4f7d-8490-69a115332a9a,SPANN ELEMENTARY SCHOOL,-80.18,33.009,2012 - 2014,2014,no_change,SC
a66f65cf-1b0b-4f7d-8490-69a115332a9a,SPANN ELEMENTARY SCHOOL,-80.18,33.009,2014 - 2016,2016,no_change,SC
a66f65cf-1b0b-4f7d-8490-69a115332a9a,SPANN ELEMENTARY SCHOOL,-80.18,33.009,2016 - 2018,2018,no_change,SC
a66f65cf-1b0b-4f7d-8490-69a115332a9a,SPANN ELEMENTARY SCHOOL,-80.18,33.009,2018 - 2020,2020,no_change,SC
a66f65cf-1b0b-4f7d-8490-69a115332a9a,SPANN ELEMENTARY SCHOOL,-80.18,33.009,2020 - 2022,2022,no_change,SC
a6b45da5-45e1-41ef-b02e-0f94ceaa9f36,CEDAR CREEK CHURCH,-81.669,33.49,2012 - 2014,2014,no_change,SC
a6b45da5-45e1-41ef-b02e-0f94ceaa9f36,CEDAR CREEK CHURCH,-81.669,33.49,2014 - 2016,2016,no_change,SC
a6b45da5-45e1-41ef-b02e-0f94ceaa9f36,CEDAR CREEK CHURCH,-81.669,33.49,2016 - 2018,2018,no_change,SC
a6b45da5-45e1-41ef-b02e-0f94ceaa9f36,CEDAR CREEK CHURCH,-81.669,33.49,2018 - 2020,2020,no_change,SC
a6b45da5-45e1-41ef-b02e-0f94ceaa9f36,CEDAR CREEK CHURCH,-81.669,33.49,2020 - 2022,2022,no_change,SC
a6bd4c43-1461-48b1-8acc-8cfd50803dfe,CORNERSTONE BAPTIST CHURCH,-80.2,33.017,2012 - 2014,2014,removed,SC
a6c3e03c-6bdb-4d1b-8395-f5e3f358658a,GADSDEN COMMUNITY CENTER,-80.768,33.851,2016 - 2018,2018,added,SC
a6c3e03c-6bdb-4d1b-8395-f5e3f358658a,GADSDEN COMMUNITY CENTER,-80.768,33.851,2018 - 2020,2020,no_change,SC
a6c3e03c-6bdb-4d1b-8395-f5e3f358658a,GADSDEN COMMUNITY CENTER,-80.768,33.851,2020 - 2022,2022,no_change,SC
a6d08ca9-2e12-46b6-99cf-4b73e4278ec4,PORT ROYAL BEACH HOUSE,-80.67,32.22,2014 - 2016,2016,added,SC
a6d08ca9-2e12-46b6-99cf-4b73e4278ec4,PORT ROYAL BEACH HOUSE,-80.67,32.22,2016 - 2018,2018,no_change,SC
a6d08ca9-2e12-46b6-99cf-4b73e4278ec4,PORT ROYAL BEACH HOUSE,-80.67,32.22,2018 - 2020,2020,no_change,SC
a6d08ca9-2e12-46b6-99cf-4b73e4278ec4,PORT ROYAL BEACH HOUSE,-80.67,32.22,2020 - 2022,2022,no_change,SC
a702a4b0-1dfe-4939-9b89-ca11a137ea49,BRANCHVILLE COMMUNITY CENTER,-80.816,33.249,2012 - 2014,2014,no_change,SC
a702a4b0-1dfe-4939-9b89-ca11a137ea49,BRANCHVILLE COMMUNITY CENTER,-80.816,33.249,2014 - 2016,2016,no_change,SC
a702a4b0-1dfe-4939-9b89-ca11a137ea49,BRANCHVILLE COMMUNITY CENTER,-80.816,33.249,2016 - 2018,2018,no_change,SC
a702a4b0-1dfe-4939-9b89-ca11a137ea49,BRANCHVILLE COMMUNITY CENTER,-80.816,33.249,2018 - 2020,2020,no_change,SC
a702a4b0-1dfe-4939-9b89-ca11a137ea49,BRANCHVILLE COMMUNITY CENTER,-80.816,33.249,2020 - 2022,2022,no_change,SC
a7423d7d-4e09-490e-9eff-1c660903eb80,BETHLEHEM BAPTIST CHURCH FLC,-81.981,34.886,2012 - 2014,2014,no_change,SC
a7423d7d-4e09-490e-9eff-1c660903eb80,BETHLEHEM BAPTIST CHURCH FLC,-81.981,34.886,2014 - 2016,2016,no_change,SC
a7423d7d-4e09-490e-9eff-1c660903eb80,BETHLEHEM BAPTIST CHURCH FLC,-81.981,34.886,2016 - 2018,2018,no_change,SC
a7423d7d-4e09-490e-9eff-1c660903eb80,BETHLEHEM BAPTIST CHURCH FLC,-81.981,34.886,2018 - 2020,2020,no_change,SC
a7423d7d-4e09-490e-9eff-1c660903eb80,BETHLEHEM BAPTIST CHURCH FLC,-81.981,34.886,2020 - 2022,2022,no_change,SC
a74d8397-065b-4a6e-a2b9-4ec409cbf201,MAPLE PARK RECREATION CENTER,-79.784,34.195,2016 - 2018,2018,added,SC
a74d8397-065b-4a6e-a2b9-4ec409cbf201,MAPLE PARK RECREATION CENTER,-79.784,34.195,2018 - 2020,2020,removed,SC
a763c639-86d6-4478-94df-a6804d0862e5,THE SANDCASTLE,-80.118,32.593,2018 - 2020,2020,added,SC
a763c639-86d6-4478-94df-a6804d0862e5,THE SANDCASTLE,-80.118,32.593,2020 - 2022,2022,no_change,SC
a76c8040-7166-4e80-9cc5-e0ea5bb0e11a,CHEROKEE CREEK FIRE SUB,-81.826,35.164,2012 - 2014,2014,no_change,SC
a76c8040-7166-4e80-9cc5-e0ea5bb0e11a,CHEROKEE CREEK FIRE SUB,-81.826,35.164,2014 - 2016,2016,no_change,SC
a76c8040-7166-4e80-9cc5-e0ea5bb0e11a,CHEROKEE CREEK FIRE SUB,-81.826,35.164,2016 - 2018,2018,no_change,SC
a76c8040-7166-4e80-9cc5-e0ea5bb0e11a,CHEROKEE CREEK FIRE SUB,-81.826,35.164,2018 - 2020,2020,no_change,SC
a76c8040-7166-4e80-9cc5-e0ea5bb0e11a,CHEROKEE CREEK FIRE SUB,-81.826,35.164,2020 - 2022,2022,removed,SC
a7747236-e703-47d7-8a98-21682fa26e37,HOWE SPRINGS FIRE STATION #1,-79.732,34.144,2012 - 2014,2014,no_change,SC
a7747236-e703-47d7-8a98-21682fa26e37,HOWE SPRINGS FIRE STATION #1,-79.732,34.144,2014 - 2016,2016,no_change,SC
a7747236-e703-47d7-8a98-21682fa26e37,HOWE SPRINGS FIRE STATION #1,-79.732,34.144,2016 - 2018,2018,no_change,SC
a7747236-e703-47d7-8a98-21682fa26e37,HOWE SPRINGS FIRE STATION #1,-79.732,34.144,2018 - 2020,2020,no_change,SC
a7747236-e703-47d7-8a98-21682fa26e37,HOWE SPRINGS FIRE STATION #1,-79.732,34.144,2020 - 2022,2022,no_change,SC
a7757956-928c-40c0-bc1d-f1a9ef82a69b,HARTFORD COMMUNITY CENTER,-81.612,34.228,2018 - 2020,2020,added,SC
a7757956-928c-40c0-bc1d-f1a9ef82a69b,HARTFORD COMMUNITY CENTER,-81.612,34.228,2020 - 2022,2022,no_change,SC
a78f568d-02a5-4a34-919c-3ea2c681cc01,BURTON WELLS RECREATION CENTER,-80.762,32.435,2012 - 2014,2014,no_change,SC
a78f568d-02a5-4a34-919c-3ea2c681cc01,BURTON WELLS RECREATION CENTER,-80.762,32.435,2014 - 2016,2016,no_change,SC
a78f568d-02a5-4a34-919c-3ea2c681cc01,BURTON WELLS RECREATION CENTER,-80.762,32.435,2016 - 2018,2018,no_change,SC
a78f568d-02a5-4a34-919c-3ea2c681cc01,BURTON WELLS RECREATION CENTER,-80.762,32.435,2018 - 2020,2020,no_change,SC
a78f568d-02a5-4a34-919c-3ea2c681cc01,BURTON WELLS RECREATION CENTER,-80.762,32.435,2020 - 2022,2022,no_change,SC
a79c01b8-61ea-4d2c-849b-d4205ebe6e3b,ST JOHN'S LUTHERAN CHURCH PARISH LIFE CN,-81.913,34.945,2012 - 2014,2014,no_change,SC
a79c01b8-61ea-4d2c-849b-d4205ebe6e3b,ST JOHN'S LUTHERAN CHURCH PARISH LIFE CN,-81.913,34.945,2014 - 2016,2016,no_change,SC
a79c01b8-61ea-4d2c-849b-d4205ebe6e3b,ST JOHN'S LUTHERAN CHURCH PARISH LIFE CN,-81.913,34.945,2016 - 2018,2018,no_change,SC
a79c01b8-61ea-4d2c-849b-d4205ebe6e3b,ST JOHN'S LUTHERAN CHURCH PARISH LIFE CN,-81.913,34.945,2018 - 2020,2020,no_change,SC
a79c01b8-61ea-4d2c-849b-d4205ebe6e3b,ST JOHN'S LUTHERAN CHURCH PARISH LIFE CN,-81.913,34.945,2020 - 2022,2022,no_change,SC
