"state","census_tract","year","polling_locations_total","polling_locations_removed_since_last_general","polling_locations_added_since_last_general","est_total_population","population_density","percentage_race_white","percentage_race_black_african_american"
"SC","Census Tract 109.01",2018,1,0,0,5149,537,"0.907","0.06"
"SC","Census Tract 109.02",2018,2,1,0,6929,1195,"0.877","0.074"
"SC","Census Tract 109.03",2018,5,0,1,5502,880,"0.894","0.085"
"SC","Census Tract 110.01",2018,0,0,0,3100,288,"0.994","0"
"SC","Census Tract 110.02",2018,6,0,0,7252,345,"0.822","0.128"
"SC","Census Tract 110.03",2018,2,0,0,2532,209,"0.96","0.021"
"SC","Census Tract 111.01",2018,3,0,0,2904,238,"0.863","0.055"
"SC","Census Tract 111.02",2018,3,1,1,7475,669,"0.749","0.156"
"SC","Census Tract 111.03",2018,1,0,0,1251,216,"0.935","0.054"
"SC","Census Tract 112.02",2018,0,0,0,5213,1019,"0.836","0.101"
"SC","Census Tract 112.03",2018,3,0,0,6539,1295,"0.834","0.067"
"SC","Census Tract 112.04",2018,1,0,0,5307,365,"0.808","0.057"
"SC","Census Tract 112.05",2018,1,0,0,3896,3433,"0.868","0.039"
"SC","Census Tract 1",2018,1,0,0,2212,3601,"0.191","0.757"
"SC","Census Tract 2",2018,2,1,1,1440,2533,"0.206","0.772"
"SC","Census Tract 3",2018,0,0,0,2953,1664,"0.049","0.832"
"SC","Census Tract 4",2018,0,0,0,1842,2720,"0.295","0.643"
"SC","Census Tract 5",2018,1,0,0,2110,2491,"0.034","0.917"
"SC","Census Tract 6",2018,2,0,0,2363,2878,"0.632","0.31"
"SC","Census Tract 7",2018,1,0,0,1782,1392,"0.693","0.268"
"SC","Census Tract 9",2018,1,0,0,2412,3092,"0.02","0.924"
"SC","Census Tract 10",2018,3,0,1,3346,7521,"0.158","0.787"
"SC","Census Tract 11",2018,1,1,0,3506,2535,"0.579","0.39"
"SC","Census Tract 12",2018,0,0,0,1866,2652,"0.918","0.054"
"SC","Census Tract 13",2018,1,0,0,2370,5104,"0.178","0.781"
"SC","Census Tract 16",2018,1,0,0,1431,1798,"0.716","0.192"
"SC","Census Tract 21",2018,2,0,0,2926,4668,"0.855","0.09"
"SC","Census Tract 22",2018,1,0,0,1026,3512,"0.798","0.202"
"SC","Census Tract 23",2018,1,0,0,2116,2576,"0.988","0.004"
"SC","Census Tract 24",2018,3,0,0,3692,1944,"0.876","0.08"
"SC","Census Tract 25",2018,3,0,0,3878,4069,"0.875","0.065"
"SC","Census Tract 26.02",2018,2,0,0,2886,2445,"0.749","0.216"
"SC","Census Tract 26.03",2018,1,0,0,3974,4697,"0.538","0.439"
"SC","Census Tract 26.04",2018,1,0,0,1625,2958,"0.386","0.59"
"SC","Census Tract 27",2018,2,0,0,2857,4604,"0.837","0.015"
"SC","Census Tract 28",2018,2,0,0,6740,4050,"0.776","0.104"
"SC","Census Tract 29",2018,0,0,0,3722,5432,"0.778","0.107"
"SC","Census Tract 30",2018,0,0,0,2573,7187,"0.787","0.077"
"SC","Census Tract 31",2018,1,0,0,1178,1215,"0.621","0.277"
"SC","Census Tract 101.02",2018,4,0,0,8520,369,"0.43","0.514"
"SC","Census Tract 101.03",2018,8,0,0,21057,1833,"0.375","0.574"
"SC","Census Tract 101.04",2018,1,0,0,4789,151,"0.567","0.374"
"SC","Census Tract 102",2018,1,0,0,5561,75,"0.553","0.4"
"SC","Census Tract 103.04",2018,5,0,0,7224,2495,"0.409","0.484"
"SC","Census Tract 103.05",2018,3,0,0,7227,2130,"0.638","0.316"
"SC","Census Tract 103.06",2018,4,0,0,11673,773,"0.822","0.118"
"SC","Census Tract 103.07",2018,5,0,0,10527,296,"0.835","0.126"
"SC","Census Tract 103.08",2018,3,1,1,5851,957,"0.658","0.278"
"SC","Census Tract 103.09",2018,1,0,0,9631,1000,"0.622","0.336"
"SC","Census Tract 104.03",2018,3,0,0,4231,1469,"0.428","0.527"
"SC","Census Tract 104.07",2018,1,0,0,4173,2814,"0.139","0.791"
"SC","Census Tract 104.08",2018,0,0,0,4506,1325,"0.343","0.577"
"SC","Census Tract 104.09",2018,0,0,0,1869,4645,"0.226","0.694"
"SC","Census Tract 104.10",2018,2,0,0,4175,4420,"0.256","0.544"
"SC","Census Tract 104.11",2018,1,0,0,3622,5687,"0.25","0.634"
"SC","Census Tract 104.12",2018,1,0,0,3012,3340,"0.298","0.643"
"SC","Census Tract 104.13",2018,0,0,0,2214,6589,"0.452","0.517"
"SC","Census Tract 105.01",2018,1,0,0,2034,641,"0.448","0.513"
"SC","Census Tract 105.02",2018,1,0,0,950,1636,"0.02","0.961"
"SC","Census Tract 106",2018,4,0,0,4099,1660,"0.061","0.909"
"SC","Census Tract 107.01",2018,1,0,0,2882,528,"0.02","0.909"
"SC","Census Tract 107.02",2018,0,0,0,4015,842,"0.057","0.871"
"SC","Census Tract 107.03",2018,2,0,0,3098,2295,"0.014","0.986"
"SC","Census Tract 108.03",2018,0,0,0,2275,1941,"0.215","0.675"
"SC","Census Tract 108.04",2018,0,0,0,2504,1617,"0.056","0.944"
"SC","Census Tract 108.05",2018,0,0,0,2714,2019,"0.154","0.76"
"SC","Census Tract 108.06",2018,2,0,0,1023,485,"0.355","0.6"
"SC","Census Tract 109",2018,0,0,0,2917,3872,"0.025","0.955"
"SC","Census Tract 110",2018,1,0,0,1612,2416,"0.042","0.958"
"SC","Census Tract 111.01",2018,2,0,0,3451,2733,"0.562","0.384"
"SC","Census Tract 111.02",2018,1,1,0,4169,2409,"0.771","0.207"
"SC","Census Tract 112.01",2018,1,0,0,1910,2181,"0.947","0.043"
"SC","Census Tract 112.02",2018,3,0,0,3607,2840,"0.784","0.152"
"SC","Census Tract 113.01",2018,3,0,0,5517,2156,"0.624","0.282"
"SC","Census Tract 113.03",2018,2,0,0,4894,2214,"0.207","0.713"
"SC","Census Tract 113.04",2018,2,0,0,5118,2553,"0.186","0.674"
"SC","Census Tract 113.05",2018,0,0,0,5641,3847,"0.231","0.498"
"SC","Census Tract 114.04",2018,0,0,0,9390,1326,"0.254","0.669"
"SC","Census Tract 114.07",2018,1,0,0,4401,387,"0.621","0.246"
"SC","Census Tract 114.11",2018,2,0,0,4046,1614,"0.481","0.403"
"SC","Census Tract 114.12",2018,4,0,0,4526,1005,"0.354","0.471"
"SC","Census Tract 114.13",2018,1,0,0,7858,2036,"0.454","0.372"
"SC","Census Tract 114.14",2018,1,0,0,5868,1468,"0.46","0.353"
"SC","Census Tract 114.15",2018,4,1,1,12478,1801,"0.378","0.48"
"SC","Census Tract 114.16",2018,2,0,0,13214,2929,"0.396","0.476"
"SC","Census Tract 114.17",2018,4,0,0,8648,4816,"0.274","0.607"
"SC","Census Tract 114.18",2018,0,0,0,4233,1781,"0.453","0.494"
"SC","Census Tract 114.19",2018,1,0,0,4766,2638,"0.366","0.576"
"SC","Census Tract 115.01",2018,0,0,0,11351,2968,"0.61","0.276"
"SC","Census Tract 115.02",2018,0,0,0,3205,790,"0.76","0.176"
"SC","Census Tract 116.03",2018,2,1,1,5778,2625,"0.759","0.171"
"SC","Census Tract 116.04",2018,2,0,0,5508,2395,"0.857","0.074"
"SC","Census Tract 116.06",2018,1,0,0,5253,1863,"0.38","0.592"
"SC","Census Tract 116.07",2018,0,1,0,3945,2000,"0.356","0.533"
"SC","Census Tract 116.08",2018,5,0,0,6558,2014,"0.388","0.535"
"SC","Census Tract 117.01",2018,0,0,0,5168,517,"0.547","0.423"
"SC","Census Tract 117.02",2018,1,0,0,3779,462,"0.111","0.863"
"SC","Census Tract 118",2018,3,1,1,6108,51,"0.116","0.849"
"SC","Census Tract 119.01",2018,3,0,0,8685,803,"0.145","0.742"
"SC","Census Tract 119.02",2018,2,0,0,4914,140,"0.468","0.5"
"SC","Census Tract 120",2018,3,0,0,5236,36,"0.28","0.708"
"SC","Census Tract 9801",2018,0,0,0,229,3,"0.908","0.092"
"SC","Census Tract 9601",2018,2,0,0,3049,27,"0.645","0.197"
"SC","Census Tract 9602.01",2018,4,0,0,5290,50,"0.558","0.335"
"SC","Census Tract 9602.02",2018,2,0,0,3863,69,"0.479","0.356"
"SC","Census Tract 9603",2018,2,0,0,5189,56,"0.877","0.11"
"SC","Census Tract 9604",2018,4,0,0,2908,34,"0.651","0.27"
"SC","Census Tract 203.01",2018,0,0,0,2393,2334,"0.539","0.386"
"SC","Census Tract 204",2018,1,0,0,1352,2075,"0.211","0.749"
"SC","Census Tract 205",2018,1,0,0,1383,2034,"0.074","0.926"
"SC","Census Tract 206.01",2018,1,0,0,3036,2318,"0.457","0.457"
"SC","Census Tract 206.02",2018,0,0,0,1838,1855,"0.46","0.401"
"SC","Census Tract 206.03",2018,2,0,0,2426,1982,"0.563","0.363"
"SC","Census Tract 207.01",2018,1,0,0,3179,3013,"0.175","0.812"
"SC","Census Tract 207.02",2018,1,0,0,2246,740,"0.496","0.431"
"SC","Census Tract 208",2018,0,0,0,1229,3008,"0.09","0.899"
"SC","Census Tract 209",2018,1,0,0,1322,2245,"0.432","0.513"
"SC","Census Tract 210.01",2018,2,0,0,2483,2602,"0.168","0.817"
"SC","Census Tract 211",2018,1,0,0,3551,1316,"0.415","0.527"
"SC","Census Tract 212",2018,3,0,0,3232,1636,"0.887","0.086"
"SC","Census Tract 213.01",2018,0,0,0,2669,1598,"0.587","0.378"
"SC","Census Tract 213.02",2018,2,0,0,2481,987,"0.953","0.017"
"SC","Census Tract 213.03",2018,1,0,0,4549,1368,"0.703","0.224"
"SC","Census Tract 214.01",2018,1,0,0,1645,250,"0.683","0.26"
"SC","Census Tract 214.02",2018,0,0,0,3490,518,"0.759","0.154"
"SC","Census Tract 214.03",2018,3,0,0,3610,948,"0.673","0.268"
"SC","Census Tract 215",2018,2,0,0,3240,1309,"0.616","0.351"
"SC","Census Tract 216",2018,1,0,0,3377,1239,"0.435","0.421"
"SC","Census Tract 217",2018,1,0,0,4400,1719,"0.445","0.488"
"SC","Census Tract 218.02",2018,1,0,0,6093,1408,"0.705","0.251"
"SC","Census Tract 218.03",2018,1,0,0,7957,1552,"0.67","0.251"
"SC","Census Tract 218.04",2018,0,0,0,2200,774,"0.516","0.331"
"SC","Census Tract 219.01",2018,2,0,0,6766,650,"0.772","0.169"
"SC","Census Tract 219.02",2018,2,0,1,9439,1775,"0.668","0.258"
"SC","Census Tract 220.03",2018,2,0,0,4049,523,"0.718","0.257"
"SC","Census Tract 220.04",2018,1,0,0,2722,790,"0.427","0.414"
"SC","Census Tract 220.05",2018,2,0,1,5364,1266,"0.666","0.227"
"SC","Census Tract 220.06",2018,1,0,0,3875,596,"0.459","0.518"
"SC","Census Tract 220.07",2018,1,0,0,3743,1177,"0.618","0.34"
"SC","Census Tract 221.01",2018,0,0,0,3168,903,"0.754","0.202"
"SC","Census Tract 221.02",2018,2,0,0,2168,339,"0.922","0.036"
"SC","Census Tract 222.01",2018,3,0,0,4935,500,"0.801","0.171"
"SC","Census Tract 222.02",2018,2,0,0,3772,248,"0.83","0.093"
"SC","Census Tract 223.02",2018,1,0,0,5223,244,"0.93","0.027"
"SC","Census Tract 223.03",2018,1,0,0,1711,457,"0.825","0.12"
"SC","Census Tract 223.04",2018,1,0,0,3940,128,"0.845","0.099"
"SC","Census Tract 224.01",2018,1,0,0,6114,171,"0.878","0.092"
"SC","Census Tract 224.03",2018,3,0,0,8008,329,"0.887","0.089"
"SC","Census Tract 224.04",2018,1,0,0,5978,538,"0.933","0.05"
"SC","Census Tract 224.05",2018,2,0,0,4135,840,"0.875","0.103"
"SC","Census Tract 224.06",2018,2,0,0,7220,1647,"0.786","0.131"
"SC","Census Tract 225",2018,1,0,0,3855,113,"0.937","0.024"
"SC","Census Tract 226",2018,1,0,0,3254,378,"0.876","0.116"
"SC","Census Tract 227",2018,3,0,0,7326,252,"0.932","0.031"
"SC","Census Tract 228.01",2018,3,0,1,6901,352,"0.89","0.091"
"SC","Census Tract 228.02",2018,2,0,0,6864,376,"0.802","0.125"
"SC","Census Tract 229",2018,1,0,0,6814,988,"0.749","0.169"
"SC","Census Tract 230.01",2018,2,1,2,9357,509,"0.879","0.085"
"SC","Census Tract 230.02",2018,0,0,0,3504,414,"0.691","0.154"
"SC","Census Tract 231.01",2018,2,0,0,4365,679,"0.767","0.151"
"SC","Census Tract 231.02",2018,3,0,0,6466,735,"0.619","0.249"
"SC","Census Tract 232.01",2018,0,0,0,3757,543,"0.882","0.06"
"SC","Census Tract 232.02",2018,2,0,0,3822,172,"0.794","0.093"
"SC","Census Tract 233.01",2018,1,0,0,2048,1578,"0.896","0.044"
"SC","Census Tract 233.02",2018,2,0,0,4662,1995,"0.569","0.315"
"SC","Census Tract 234.01",2018,1,0,0,2389,388,"0.64","0.278"
"SC","Census Tract 234.02",2018,3,0,0,4317,286,"0.901","0.07"
"SC","Census Tract 234.03",2018,1,0,0,7202,862,"0.786","0.151"
"SC","Census Tract 234.04",2018,2,0,0,7817,405,"0.785","0.127"
"SC","Census Tract 234.05",2018,0,0,0,6261,402,"0.799","0.082"
"SC","Census Tract 235",2018,1,0,0,5270,97,"0.86","0.071"
"SC","Census Tract 236",2018,2,0,0,6655,337,"0.706","0.253"
"SC","Census Tract 237",2018,2,0,0,4683,69,"0.879","0.043"
"SC","Census Tract 238.01",2018,3,0,0,5812,191,"0.851","0.12"
"SC","Census Tract 238.02",2018,0,0,0,5864,84,"0.798","0.138"
"SC","Census Tract 239",2018,3,0,0,5219,147,"0.809","0.148"
"SC","Census Tract 1",2018,1,0,0,3132,63,"0.199","0.79"
"SC","Census Tract 2.01",2018,2,0,0,4649,118,"0.576","0.357"
"SC","Census Tract 2.02",2018,1,0,0,7540,274,"0.494","0.347"
"SC","Census Tract 3",2018,1,0,0,3598,492,"0.763","0.16"
"SC","Census Tract 4",2018,3,0,0,8245,90,"0.433","0.522"
"SC","Census Tract 5",2018,2,0,0,2102,23,"0.36","0.595"
"SC","Census Tract 6",2018,1,0,0,4094,62,"0.512","0.455"
"SC","Census Tract 7",2018,4,0,0,4250,450,"0.365","0.544"
"SC","Census Tract 8",2018,1,0,0,3786,1521,"0.129","0.84"
"SC","Census Tract 9.01",2018,3,0,0,4376,1459,"0.395","0.512"
"SC","Census Tract 9.02",2018,0,0,0,4013,1856,"0.827","0.124"
"SC","Census Tract 11",2018,1,0,0,4007,399,"0.289","0.654"
"SC","Census Tract 13",2018,2,0,0,1584,1275,"0.083","0.905"
"SC","Census Tract 15",2018,5,0,0,1603,1206,"0.003","0.993"
"SC","Census Tract 16",2018,2,0,0,4099,1181,"0.062","0.927"
"SC","Census Tract 17.01",2018,2,0,0,6622,933,"0.714","0.251"
"SC","Census Tract 17.03",2018,0,0,0,5284,1044,"0.628","0.328"
"SC","Census Tract 17.04",2018,3,0,0,5485,1212,"0.489","0.468"
"SC","Census Tract 18.01",2018,0,0,0,3916,33,"0.536","0.445"
"SC","Census Tract 18.02",2018,4,0,0,9503,184,"0.442","0.535"
"SC","Census Tract 19.01",2018,3,0,0,5764,136,"0.731","0.211"
"SC","Census Tract 19.02",2018,1,0,0,5885,229,"0.61","0.374"
"SC","Census Tract 20",2018,2,1,1,3458,2139,"0.474","0.486"
"SC","Census Tract 301",2018,1,0,0,2091,704,"0.55","0.379"
"SC","Census Tract 302",2018,4,0,0,2702,1499,"0.43","0.538"
"SC","Census Tract 303",2018,3,0,0,3563,489,"0.593","0.387"
"SC","Census Tract 304",2018,3,0,0,6130,134,"0.683","0.262"
"SC","Census Tract 305",2018,1,0,0,2164,43,"0.774","0.202"
"SC","Census Tract 306",2018,2,0,0,1791,16,"0.318","0.653"
"SC","Census Tract 307",2018,4,0,0,3245,19,"0.745","0.239"
"SC","Census Tract 308",2018,2,0,0,3574,59,"0.774","0.208"
"SC","Census Tract 309",2018,3,0,0,2384,38,"0.846","0.134"
"SC","Census Tract 9701",2018,3,0,0,2226,28,"0.659","0.336"
"SC","Census Tract 9702",2018,2,0,0,1148,17,"0.193","0.779"
"SC","Census Tract 9703",2018,3,0,0,4775,56,"0.387","0.611"
"SC","Census Tract 9704",2018,4,0,0,2481,17,"0.431","0.519"
"SC","Census Tract 9705.01",2018,4,0,0,3086,42,"0.235","0.713"
"SC","Census Tract 9705.02",2018,1,0,0,4324,168,"0.065","0.915"
"SC","Census Tract 9706",2018,3,0,0,4902,58,"0.365","0.607"
"SC","Census Tract 9707",2018,2,0,0,2236,23,"0.287","0.674"
"SC","Census Tract 9708.01",2018,3,0,0,2526,16,"0.18","0.786"
"SC","Census Tract 9708.02",2018,0,0,0,1363,15623,"0.274","0.588"
"SC","Census Tract 9709",2018,2,0,0,2727,23,"0.473","0.474"
"SC","Census Tract 601.02",2018,1,0,0,2689,1804,"0.832","0.128"
"SC","Census Tract 602",2018,2,0,0,4050,2359,"0.553","0.369"
"SC","Census Tract 603",2018,2,1,1,4360,3509,"0.267","0.669"
"SC","Census Tract 604.01",2018,0,0,0,2874,3361,"0.115","0.885"
"SC","Census Tract 604.02",2018,0,0,0,1939,1137,"0.241","0.68"
"SC","Census Tract 605.01",2018,2,1,1,3344,2442,"0.356","0.614"
"SC","Census Tract 605.02",2018,2,0,0,2310,1231,"0.091","0.846"
"SC","Census Tract 606",2018,0,0,0,1860,11561,"0.705","0.254"
"SC","Census Tract 607",2018,3,0,0,5665,2268,"0.81","0.174"
"SC","Census Tract 608.02",2018,1,0,0,2006,1936,"0.738","0.174"
"SC","Census Tract 608.03",2018,1,0,0,5321,3944,"0.636","0.241"
"SC","Census Tract 608.04",2018,1,0,0,4497,2866,"0.636","0.267"
"SC","Census Tract 609.01",2018,2,1,1,5282,803,"0.551","0.353"
"SC","Census Tract 609.04",2018,5,0,1,6864,660,"0.77","0.183"
"SC","Census Tract 609.05",2018,4,0,0,9374,2018,"0.666","0.278"
"SC","Census Tract 609.06",2018,2,1,0,9237,809,"0.826","0.118"
"SC","Census Tract 609.07",2018,3,0,0,9946,1749,"0.667","0.229"
"SC","Census Tract 610.03",2018,6,0,0,12333,1842,"0.909","0.03"
"SC","Census Tract 610.04",2018,1,1,0,8365,1525,"0.87","0.105"
"SC","Census Tract 610.05",2018,4,0,0,12135,1684,"0.843","0.095"
"SC","Census Tract 610.06",2018,0,0,0,3421,809,"0.807","0.086"
"SC","Census Tract 610.07",2018,1,0,0,7324,2419,"0.762","0.122"
"SC","Census Tract 610.08",2018,2,0,0,6926,1197,"0.77","0.096"
"SC","Census Tract 611.01",2018,3,1,2,4310,896,"0.698","0.243"
"SC","Census Tract 611.03",2018,1,0,0,6197,594,"0.872","0.077"
"SC","Census Tract 611.04",2018,1,0,0,5179,820,"0.856","0.055"
"SC","Census Tract 612.01",2018,4,1,2,8083,510,"0.765","0.186"
"SC","Census Tract 612.02",2018,2,0,0,4714,289,"0.669","0.081"
"SC","Census Tract 612.03",2018,2,0,0,6681,297,"0.832","0.129"
"SC","Census Tract 613.01",2018,1,0,0,4614,487,"0.343","0.568"
"SC","Census Tract 613.02",2018,1,0,0,5067,134,"0.698","0.271"
"SC","Census Tract 614.01",2018,1,1,0,4356,62,"0.851","0.137"
"SC","Census Tract 614.03",2018,1,0,0,5576,204,"0.841","0.113"
"SC","Census Tract 614.04",2018,1,0,0,3607,848,"0.696","0.266"
"SC","Census Tract 615.01",2018,3,0,0,7806,173,"0.803","0.102"
"SC","Census Tract 615.02",2018,2,0,1,8355,173,"0.919","0.063"
"SC","Census Tract 616.01",2018,1,0,0,3234,582,"0.485","0.491"
"SC","Census Tract 616.02",2018,3,0,0,5711,950,"0.708","0.267"
"SC","Census Tract 617.01",2018,1,0,0,4254,73,"0.901","0.034"
"SC","Census Tract 617.05",2018,1,1,0,5334,218,"0.871","0.051"
"SC","Census Tract 617.06",2018,1,0,0,5223,282,"0.895","0.074"
"SC","Census Tract 617.07",2018,4,0,0,9943,1149,"0.838","0.099"
"SC","Census Tract 617.08",2018,2,0,0,5679,787,"0.878","0.091"
"SC","Census Tract 618.01",2018,1,0,0,2921,644,"0.672","0.261"
"SC","Census Tract 618.02",2018,4,1,1,5099,544,"0.82","0.056"
"SC","Census Tract 619",2018,4,0,0,4576,35,"0.856","0.115"
"SC","Census Tract 9501",2020,2,1,0,3109,64,"0.787","0.161"
"SC","Census Tract 9502",2020,3,0,1,4465,60,"0.782","0.179"
"SC","Census Tract 9503",2020,2,0,0,3473,36,"0.937","0.026"
"SC","Census Tract 9504.01",2020,0,0,0,3601,158,"0.605","0.368"
"SC","Census Tract 9504.02",2020,0,0,0,2440,45,"0.835","0.165"
"SC","Census Tract 9505",2020,4,0,0,4594,42,"0.499","0.466"
"SC","Census Tract 9506",2020,1,0,0,2900,34,"0.488","0.492"
"SC","Census Tract 201",2020,4,1,1,5084,38,"0.799","0.152"
"SC","Census Tract 202",2020,3,0,1,6151,64,"0.657","0.335"
"SC","Census Tract 203.01",2020,0,1,0,2264,62,"0.864","0.053"
"SC","Census Tract 203.03",2020,0,1,0,2348,330,"0.404","0.583"
"SC","Census Tract 203.04",2020,0,0,0,5018,262,"0.64","0.26"
"SC","Census Tract 204.01",2020,0,0,0,6684,430,"0.822","0.162"
"SC","Census Tract 204.02",2020,1,1,1,2154,834,"0.658","0.319"
"SC","Census Tract 205",2020,3,0,0,8822,658,"0.765","0.224"
"SC","Census Tract 206.01",2020,1,0,0,3907,404,"0.675","0.308"
"SC","Census Tract 206.03",2020,1,1,1,3293,2120,"0.765","0.13"
"SC","Census Tract 206.04",2020,1,1,1,2641,776,"0.659","0.301"
"SC","Census Tract 207.01",2020,2,1,0,5219,1313,"0.726","0.215"
"SC","Census Tract 207.02",2020,2,0,0,5113,1799,"0.752","0.23"
"SC","Census Tract 208.01",2020,1,0,0,3121,1099,"0.963","0.025"
"SC","Census Tract 208.02",2020,5,0,1,6002,2073,"0.718","0.206"
"SC","Census Tract 209.01",2020,0,0,0,2521,81,"0.759","0.229"
"SC","Census Tract 209.03",2020,1,1,1,2704,154,"0.655","0.219"
"SC","Census Tract 209.04",2020,0,0,0,3189,172,"0.451","0.357"
"SC","Census Tract 210.01",2020,2,0,0,4254,442,"0.784","0.186"
"SC","Census Tract 210.03",2020,0,0,0,3335,969,"0.82","0.064"
"SC","Census Tract 210.04",2020,0,0,0,1639,500,"0.42","0.58"
"SC","Census Tract 211.01",2020,3,0,0,2938,552,"0.917","0.061"
"SC","Census Tract 211.02",2020,2,0,0,4365,812,"0.792","0.167"
"SC","Census Tract 212.01",2020,1,0,0,5535,830,"0.744","0.225"
"SC","Census Tract 212.02",2020,1,0,0,3789,615,"0.811","0.131"
"SC","Census Tract 212.04",2020,0,0,0,1892,1464,"0.764","0.187"
"SC","Census Tract 212.05",2020,1,1,1,6352,688,"0.866","0.1"
"SC","Census Tract 213",2020,2,0,0,4898,1134,"0.808","0.179"
"SC","Census Tract 214.01",2020,1,0,1,2619,2095,"0.212","0.768"
"SC","Census Tract 214.02",2020,1,1,1,3111,1216,"0.224","0.761"
"SC","Census Tract 215",2020,1,0,0,5679,1688,"0.623","0.26"
"SC","Census Tract 216.01",2020,2,0,0,5595,308,"0.446","0.514"
"SC","Census Tract 216.03",2020,0,0,0,3106,423,"0.662","0.252"
"SC","Census Tract 216.04",2020,2,1,2,5696,861,"0.731","0.12"
"SC","Census Tract 217",2020,2,1,1,4726,43,"0.562","0.372"
"SC","Census Tract 218",2020,2,0,0,2427,28,"0.68","0.292"
"SC","Census Tract 219.01",2020,0,0,0,3029,52,"0.82","0.172"
"SC","Census Tract 219.02",2020,1,1,1,3106,51,"0.606","0.197"
"SC","Census Tract 220.01",2020,2,0,0,4641,143,"0.717","0.248"
"SC","Census Tract 220.03",2020,0,0,0,5006,163,"0.704","0.281"
"SC","Census Tract 220.04",2020,0,0,0,2356,133,"0.653","0.236"
"SC","Census Tract 221",2020,1,0,0,3618,78,"0.69","0.253"
"SC","Census Tract 9801",2020,0,0,0,0,0,"0","0"
"SC","Census Tract 9702.01",2020,1,0,1,2523,200,"0.09","0.91"
"SC","Census Tract 9702.02",2020,0,0,0,1647,9,"0.295","0.655"
"SC","Census Tract 9705",2020,0,0,0,4619,22,"0.282","0.664"
"SC","Census Tract 2",2020,1,1,1,4487,2337,"0.932","0.046"
"SC","Census Tract 3",2020,2,1,1,4759,2088,"0.733","0.211"
"SC","Census Tract 5",2020,1,0,0,2862,934,"0.267","0.699"
"SC","Census Tract 6",2020,2,1,1,3222,1414,"0.355","0.635"
"SC","Census Tract 7.01",2020,0,0,0,2935,1890,"0.337","0.599"
"SC","Census Tract 7.02",2020,0,0,0,1858,1304,"0.433","0.528"
"SC","Census Tract 8",2020,0,0,0,3301,1856,"0.61","0.336"
"SC","Census Tract 9",2020,1,1,0,3203,2195,"0.54","0.379"
"SC","Census Tract 10",2020,1,0,0,2294,1013,"0.815","0.148"
"SC","Census Tract 11",2020,1,0,0,4989,1348,"0.927","0.045"
"SC","Census Tract 101.03",2020,3,0,0,8745,740,"0.825","0.061"
"SC","Census Tract 101.05",2020,0,0,0,2492,583,"0.756","0.215"
"SC","Census Tract 101.06",2020,1,1,1,5820,468,"0.936","0.011"
"SC","Census Tract 101.07",2020,0,0,0,3528,505,"0.95","0.036"
"SC","Census Tract 101.08",2020,0,0,0,5454,259,"0.905","0.065"
"SC","Census Tract 102",2020,2,1,1,5797,505,"0.791","0.071"
"SC","Census Tract 103",2020,1,2,1,4170,475,"0.896","0.041"
"SC","Census Tract 104.03",2020,0,0,0,3670,910,"0.843","0.057"
"SC","Census Tract 104.04",2020,1,0,1,2974,569,"0.887","0.095"
"SC","Census Tract 104.05",2020,0,0,0,3882,412,"0.889","0.08"
"SC","Census Tract 104.06",2020,0,0,0,2783,115,"0.927","0.01"
"SC","Census Tract 105.01",2020,1,1,1,4071,173,"0.886","0.053"
"SC","Census Tract 105.02",2020,0,0,0,3279,257,"0.86","0.066"
"SC","Census Tract 106.01",2020,1,1,1,3627,112,"0.84","0.14"
"SC","Census Tract 106.02",2020,0,0,0,4175,131,"0.951","0.008"
"SC","Census Tract 107.01",2020,1,0,1,1793,163,"0.844","0.111"
"SC","Census Tract 107.02",2020,0,1,0,5084,464,"0.678","0.276"
"SC","Census Tract 108",2020,1,0,0,4838,218,"0.902","0.073"
"SC","Census Tract 109",2020,3,0,0,4109,114,"0.973","0.016"
"SC","Census Tract 110.01",2020,0,0,0,5199,473,"0.89","0.078"
"SC","Census Tract 110.02",2020,0,0,0,4160,694,"0.845","0.093"
"SC","Census Tract 111",2020,2,0,0,2529,734,"0.781","0.108"
"SC","Census Tract 112.01",2020,2,0,0,4590,490,"0.853","0.066"
"SC","Census Tract 112.03",2020,0,0,0,4469,845,"0.883","0.071"
"SC","Census Tract 112.04",2020,0,1,0,5016,622,"0.822","0.117"
"SC","Census Tract 113.01",2020,0,0,0,3287,146,"0.904","0.03"
"SC","Census Tract 113.02",2020,0,0,0,3548,142,"0.736","0.236"
"SC","Census Tract 114.01",2020,4,1,1,4493,623,"0.865","0.11"
"SC","Census Tract 114.02",2020,1,0,0,3084,150,"0.709","0.237"
"SC","Census Tract 115.01",2020,0,0,0,2896,154,"0.968","0.023"
"SC","Census Tract 115.02",2020,0,0,0,2874,126,"0.836","0.136"
"SC","Census Tract 116",2020,1,0,0,1995,66,"0.911","0.058"
"SC","Census Tract 117.01",2020,0,0,0,1991,78,"0.954","0.041"
