pollid,location_name_clean,r3latitude,r3longitude,state,base_year,change_year,geom,change_type
0101000020E61000005C8FC2F528BC54C023DBF97E6A2C4140,ADVANCED/ABSENTEE VOTING,34.347,-82.940,GA,2022,2020 - 2022,0101000020E61000005C8FC2F528BC54C023DBF97E6A2C4140,added
0101000020E610000096438B6CE7BB54C0B0726891ED2C4140,FIRST UNITED METHODIST CHURCH GYM,34.351,-82.936,GA,2022,2020 - 2022,0101000020E610000096438B6CE7BB54C0B0726891ED2C4140,added
0101000020E6100000105839B4C8CE54C0E5D022DBF92E4140,FRANKLIN COUNTY BOARD OF ELECTIONS & REGISTRATION BUILDING,34.367,-83.231,GA,2022,2020 - 2022,0101000020E6100000105839B4C8CE54C0E5D022DBF92E4140,added
0101000020E61000005A643BDF4FC554C039B4C876BE2F4140,BOWERSVILLE COMMUNITY CENTER,34.373,-83.083,GA,2022,2020 - 2022,0101000020E61000005A643BDF4FC554C039B4C876BE2F4140,added
0101000020E6100000894160E5D0EA54C0FED478E926314140,FIRST BAPTIST CHURCH OF LULA,34.384,-83.669,GA,2022,2020 - 2022,0101000020E6100000894160E5D0EA54C0FED478E926314140,added
0101000020E6100000BE9F1A2FDDD454C0C3F5285C8F324140,NEW BETHEL BAPTIST CHURCH,34.395,-83.326,GA,2022,2020 - 2022,0101000020E6100000BE9F1A2FDDD454C0C3F5285C8F324140,added
0101000020E6100000448B6CE7FB5955C08716D9CEF7334140,LYERLY FIRE DEPARTMENT,34.406,-85.406,GA,2022,2020 - 2022,0101000020E6100000448B6CE7FB5955C08716D9CEF7334140,added
0101000020E6100000508D976E121B55C0295C8FC2F5384140,PICKENS COUNTY RECREATIONAL CENTER,34.445,-84.423,GA,2022,2020 - 2022,0101000020E6100000508D976E121B55C0295C8FC2F5384140,added
0101000020E61000008D976E1283C854C0CFF753E3A53B4140,PLEASANT HILL BAPTIST CHURCH,34.466,-83.133,GA,2022,2020 - 2022,0101000020E61000008D976E1283C854C0CFF753E3A53B4140,added
0101000020E6100000FA7E6ABC741B55C05C8FC2F5283C4140,JASPER MUNICIPAL COURT,34.470,-84.429,GA,2022,2020 - 2022,0101000020E6100000FA7E6ABC741B55C05C8FC2F5283C4140,added
0101000020E610000075931804565655C03D0AD7A3703D4140,CHATTOOGA COUNTY REGISTRARS OFFICE,34.480,-85.349,GA,2022,2020 - 2022,0101000020E610000075931804565655C03D0AD7A3703D4140,added
0101000020E61000004E621058393C55C021B07268913D4140,BELMONT CHURCH FAMILY LIFE CENTER,34.481,-84.941,GA,2022,2020 - 2022,0101000020E61000004E621058393C55C021B07268913D4140,added
0101000020E6100000FED478E926F154C0AE47E17A143E4140,CHATTAHOOCHEE CENTER,34.485,-83.768,GA,2022,2020 - 2022,0101000020E6100000FED478E926F154C0AE47E17A143E4140,added
0101000020E61000005839B4C8765E55C091ED7C3F353E4140,FORMER MENLO CITY HALL,34.486,-85.476,GA,2022,2020 - 2022,0101000020E61000005839B4C8765E55C091ED7C3F353E4140,added
0101000020E610000085EB51B81E3D55C0C74B378941404140,ADVANCED/EARLY VOTING,34.502,-84.955,GA,2022,2020 - 2022,0101000020E610000085EB51B81E3D55C0C74B378941404140,added
0101000020E6100000C1CAA145B62355C0C520B07268414140,TALKING ROCK COMMUNITY CENTER,34.511,-84.558,GA,2022,2020 - 2022,0101000020E6100000C1CAA145B62355C0C520B07268414140,added
0101000020E6100000F0A7C64B37E154C08B6CE7FBA9414140,COMMUNITY HOUSE (TEMPORARY PRECINCT),34.513,-83.519,GA,2022,2020 - 2022,0101000020E6100000F0A7C64B37E154C08B6CE7FBA9414140,added
0101000020E6100000022B8716D9FE54C014AE47E17A444140,ELECTIONS AND VOTER REGISTRATION OFFICE,34.535,-83.982,GA,2022,2020 - 2022,0101000020E6100000022B8716D9FE54C014AE47E17A444140,added
0101000020E610000079E92631084C55C0643BDF4F8D474140,SUBLIGNA BAPTIST CHURCH,34.559,-85.188,GA,2022,2020 - 2022,0101000020E610000079E92631084C55C0643BDF4F8D474140,added
0101000020E61000001B2FDD2406F954C046B6F3FDD4484140,TOWN CRK CHURCH COMMUNUITY BUILDING,34.569,-83.891,GA,2022,2020 - 2022,0101000020E61000001B2FDD2406F954C046B6F3FDD4484140,added
0101000020E610000077BE9F1A2FD554C00AD7A3703D4A4140,STEPHENS COUNTY HISTORIC COURTHOUSE,34.580,-83.331,GA,2022,2020 - 2022,0101000020E610000077BE9F1A2FD554C00AD7A3703D4A4140,added
0101000020E610000085EB51B81ED554C00AD7A3703D4A4140,STEPHENS COUNTY GOVERNMENT BUILDING,34.580,-83.330,GA,2022,2020 - 2022,0101000020E610000085EB51B81ED554C00AD7A3703D4A4140,added
0101000020E61000001B2FDD2406F154C0E5D022DBF94E4140,MT. YONAH,34.617,-83.766,GA,2022,2020 - 2022,0101000020E61000001B2FDD2406F154C0E5D022DBF94E4140,added
0101000020E6100000B81E85EB51F054C0E5D022DBF94E4140,MAUNEY BUILDING,34.617,-83.755,GA,2022,2020 - 2022,0101000020E6100000B81E85EB51F054C0E5D022DBF94E4140,added
0101000020E61000005EBA490C021355C0C3F5285C8F524140,ROY ROAD FIRE STATION,34.645,-84.297,GA,2022,2020 - 2022,0101000020E61000005EBA490C021355C0C3F5285C8F524140,added
0101000020E6100000F4FDD478E91E55C0295C8FC2F5584140,VOTER REGISTRATION OFFICE,34.695,-84.483,GA,2022,2020 - 2022,0101000020E6100000F4FDD478E91E55C0295C8FC2F5584140,added
0101000020E6100000448B6CE7FB5155C0273108AC1C5A4140,WALKER COUNTY COURTHOUSE,34.704,-85.281,GA,2022,2020 - 2022,0101000020E6100000448B6CE7FB5155C0273108AC1C5A4140,added
0101000020E6100000B4C876BE9F4255C004560E2DB25D4140,MILL CREEK BAP CHURCH FSHALL,34.732,-85.041,GA,2022,2020 - 2022,0101000020E6100000B4C876BE9F4255C004560E2DB25D4140,added
0101000020E6100000C1CAA145B63B55C0E7FBA9F1D25D4140,RIVERBEND PARK-ROGER CROSSEN COMMUNITY CENTER ROOM 137,34.733,-84.933,GA,2022,2020 - 2022,0101000020E6100000C1CAA145B63B55C0E7FBA9F1D25D4140,added
0101000020E610000004560E2DB24555C0C520B07268614140,LAKESIDE BAPTIST CHURCH FSHALL,34.761,-85.089,GA,2022,2020 - 2022,0101000020E610000004560E2DB24555C0C520B07268614140,added
0101000020E6100000FCA9F1D24D6255C06F1283C0CA614140,COMMUNITY CENTER,34.764,-85.536,GA,2022,2020 - 2022,0101000020E6100000FCA9F1D24D6255C06F1283C0CA614140,added
0101000020E6100000D34D6210583155C01904560E2D624140,ELECTION OFFICE,34.767,-84.771,GA,2022,2020 - 2022,0101000020E6100000D34D6210583155C01904560E2D624140,added
0101000020E6100000A01A2FDD243E55C0894160E5D0624140,WHITFIELD COUNTY COURTHOUSE,34.772,-84.971,GA,2022,2020 - 2022,0101000020E6100000A01A2FDD243E55C0894160E5D0624140,added
0101000020E610000033333333334355C0F853E3A59B644140,WESTSIDE MIDDLE SCHOOL GYM,34.786,-85.050,GA,2022,2020 - 2022,0101000020E610000033333333334355C0F853E3A59B644140,added
0101000020E6100000B0726891ED1455C03BDF4F8D976E4140,ELECTION OFFICE,34.864,-84.327,GA,2022,2020 - 2022,0101000020E6100000B0726891ED1455C03BDF4F8D976E4140,added
0101000020E61000008B6CE7FBA9D954C0E3A59BC420704140,RABUN COUNTY ELECTIONS CENTER,34.876,-83.401,GA,2022,2020 - 2022,0101000020E61000008B6CE7FBA9D954C0E3A59BC420704140,added
0101000020E61000002FDD240681FD54C08D976E1283704140,ABSENTEE,34.879,-83.961,GA,2022,2020 - 2022,0101000020E61000002FDD240681FD54C08D976E1283704140,added
0101000020E6100000B81E85EB513855C06ABC749318744140,LITTLE PROSPECT BAP CHURCH FSHALL,34.907,-84.880,GA,2022,2020 - 2022,0101000020E6100000B81E85EB513855C06ABC749318744140,added
0101000020E6100000BE9F1A2FDD3C55C05EBA490C027B4140,COHUTTA COMMUNITY CENTER,34.961,-84.951,GA,2022,2020 - 2022,0101000020E6100000BE9F1A2FDD3C55C05EBA490C027B4140,added
0101000020E61000005EBA490C026354C09A99999999B93E40,ST. MARYS WELCOME CENTER,30.725,-81.547,GA,2018,2016 - 2018,0101000020E61000005EBA490C026354C09A99999999B93E40,removed
0101000020E610000079E92631086454C0E5D022DBF9BE3E40,SAINT MARYS EARLY VOTING,30.746,-81.563,GA,2018,2016 - 2018,0101000020E610000079E92631086454C0E5D022DBF9BE3E40,removed
0101000020E6100000BE9F1A2FDD6454C0FCA9F1D24DC23E40,ST. MARYS CHURCH,30.759,-81.576,GA,2018,2016 - 2018,0101000020E6100000BE9F1A2FDD6454C0FCA9F1D24DC23E40,removed
0101000020E6100000AE47E17A146654C00E2DB29DEFC73E40,AGAPE CHRISTIAN FELLOWSHIP,30.781,-81.595,GA,2018,2016 - 2018,0101000020E6100000AE47E17A146654C00E2DB29DEFC73E40,removed
0101000020E6100000A69BC420B0F254C0068195438BCC3E40,OLD N BOSTON SCHOOL LIBRARY,30.799,-83.792,GA,2018,2016 - 2018,0101000020E6100000A69BC420B0F254C0068195438BCC3E40,removed
0101000020E610000039B4C876BE6F54C0560E2DB29DCF3E40,HARBOR WORSHIP CENTER,30.811,-81.746,GA,2018,2016 - 2018,0101000020E610000039B4C876BE6F54C0560E2DB29DCF3E40,removed
0101000020E6100000F4FDD478E9FE54C04A0C022B87D63E40,TC  PUBLIC LIBRARY/JERGER,30.838,-83.983,GA,2018,2016 - 2018,0101000020E6100000F4FDD478E9FE54C04A0C022B87D63E40,removed
0101000020E61000006F1283C0CAD154C02B8716D9CED73E40,PR 13 MT. CALVARY,30.843,-83.278,GA,2018,2016 - 2018,0101000020E61000006F1283C0CAD154C02B8716D9CED73E40,removed
0101000020E6100000FCA9F1D24DD254C0B81E85EB51D83E40,PR 10 VSU,30.845,-83.286,GA,2018,2016 - 2018,0101000020E6100000FCA9F1D24DD254C0B81E85EB51D83E40,removed
0101000020E610000004560E2DB26554C0E5D022DBF9DE3E40,FIRST BAPTIST CHURCH HARRIETTS BLUFF,30.871,-81.589,GA,2018,2016 - 2018,0101000020E610000004560E2DB26554C0E5D022DBF9DE3E40,removed
0101000020E6100000D578E92631D054C0AC1C5A643BDF3E40,JAYCEE,30.872,-83.253,GA,2018,2016 - 2018,0101000020E6100000D578E92631D054C0AC1C5A643BDF3E40,removed
0101000020E6100000CDCCCCCCCCC454C09CC420B072E83E40,PR 04 NAYLOR,30.908,-83.075,GA,2018,2016 - 2018,0101000020E6100000CDCCCCCCCCC454C09CC420B072E83E40,removed
0101000020E6100000713D0AD7A3D054C00AD7A3703DEA3E40,PR 12 NORTHGATE,30.915,-83.260,GA,2018,2016 - 2018,0101000020E6100000713D0AD7A3D054C00AD7A3703DEA3E40,removed
0101000020E610000021B07268912555C079E9263108EC3E40,WEST BAINBRIDGE,30.922,-84.587,GA,2018,2016 - 2018,0101000020E610000021B07268912555C079E9263108EC3E40,removed
0101000020E6100000C976BE9F1AEF54C0F6285C8FC2F53E40,STATION 1300 PAVO FIRE DEPT.522,30.960,-83.736,GA,2018,2016 - 2018,0101000020E6100000C976BE9F1AEF54C0F6285C8FC2F53E40,removed
0101000020E610000025068195430355C060E5D022DBF93E40,LITTLE OCHLOCKNEE BAPTIST CHURCH,30.976,-84.051,GA,2018,2016 - 2018,0101000020E610000025068195430355C060E5D022DBF93E40,removed
0101000020E61000000E2DB29DEFD754C004560E2DB2FD3E40,PR 01 HAHIRA TRAIN DEPOT,30.991,-83.374,GA,2018,2016 - 2018,0101000020E61000000E2DB29DEFD754C004560E2DB2FD3E40,removed
0101000020E6100000F6285C8FC2C554C0986E1283C00A3F40,LANIER COUNTY EXTENSION,31.042,-83.090,GA,2018,2016 - 2018,0101000020E6100000F6285C8FC2C554C0986E1283C00A3F40,removed
0101000020E61000009A99999999A954C03333333333133F40,PLACE OF BLESSINGS CHURCH FELLOWSHIP HALL,31.075,-82.650,GA,2018,2016 - 2018,0101000020E61000009A99999999A954C03333333333133F40,removed
0101000020E610000048E17A14AE6754C083C0CAA145163F40,MAPLE FORD PARK,31.087,-81.620,GA,2018,2016 - 2018,0101000020E610000048E17A14AE6754C083C0CAA145163F40,removed
0101000020E610000021B07268916554C0DD24068195233F40,SATILLA MARSHES,31.139,-81.587,GA,2018,2016 - 2018,0101000020E610000021B07268916554C0DD24068195233F40,removed
0101000020E6100000AC1C5A643B5F54C0D578E92631283F40,URBANA-PERRY PARKS,31.157,-81.488,GA,2018,2016 - 2018,0101000020E6100000AC1C5A643B5F54C0D578E92631283F40,removed
0101000020E6100000C3F5285C8F6254C05A643BDF4F2D3F40,BLYTHE ISLAND BAPTIST CHURCH,31.177,-81.540,GA,2018,2016 - 2018,0101000020E6100000C3F5285C8F6254C05A643BDF4F2D3F40,removed
0101000020E6100000E17A14AE479954C037894160E5303F40,EMERSON PARK BAPTIST CHURCH,31.191,-82.395,GA,2018,2016 - 2018,0101000020E6100000E17A14AE479954C037894160E5303F40,removed
0101000020E61000001F85EB51B85E54C052B81E85EB313F40,THE CHAPEL,31.195,-81.480,GA,2018,2016 - 2018,0101000020E61000001F85EB51B85E54C052B81E85EB313F40,removed
0101000020E610000066666666661E55C04A0C022B87363F40,HOGGARDS MILL COURT HOUSE,31.213,-84.475,GA,2018,2016 - 2018,0101000020E610000066666666661E55C04A0C022B87363F40,removed
0101000020E6100000D578E926319854C039B4C876BE3F3F40,WARE BOE TRANSPORTATION,31.249,-82.378,GA,2018,2016 - 2018,0101000020E6100000D578E926319854C039B4C876BE3F3F40,removed
0101000020E6100000022B8716D95654C0A4703D0AD7433F40,HAMPTON RIVER,31.265,-81.357,GA,2018,2016 - 2018,0101000020E6100000022B8716D95654C0A4703D0AD7433F40,removed
0101000020E6100000295C8FC2F52855C0B29DEFA7C64B3F40,ANNA PRECINCT,31.296,-84.640,GA,2018,2016 - 2018,0101000020E6100000295C8FC2F52855C0B29DEFA7C64B3F40,removed
0101000020E6100000BC749318041655C0713D0AD7A3503F40,NEWTON PRECINCT-NEWTON BAPTIST CHURCH,31.315,-84.344,GA,2018,2016 - 2018,0101000020E6100000BC749318041655C0713D0AD7A3503F40,removed
0101000020E610000083C0CAA1451E55C07F6ABC7493583F40,ELMODEL COURT HOUSE,31.346,-84.473,GA,2018,2016 - 2018,0101000020E610000083C0CAA1451E55C07F6ABC7493583F40,removed
0101000020E6100000B29DEFA7C65B54C0736891ED7C5F3F40,DARIEN FIRE STATION,31.373,-81.434,GA,2018,2016 - 2018,0101000020E6100000B29DEFA7C65B54C0736891ED7C5F3F40,removed
0101000020E6100000894160E5D02255C06F1283C0CA613F40,MILFORD COURT HOUSE,31.382,-84.544,GA,2018,2016 - 2018,0101000020E6100000894160E5D02255C06F1283C0CA613F40,removed
0101000020E61000003BDF4F8D97A654C0D578E92631683F40,BICKLEY UNITED METHODIST CHURCH,31.407,-82.603,GA,2018,2016 - 2018,0101000020E61000003BDF4F8D97A654C0D578E92631683F40,removed
0101000020E610000046B6F3FDD42055C05C8FC2F5287C3F40,LEARY CITY HALL,31.485,-84.513,GA,2018,2016 - 2018,0101000020E610000046B6F3FDD42055C05C8FC2F5287C3F40,removed
0101000020E6100000EE7C3F355EFA54C0CDCCCCCCCC8C3F40,OPEN DOOR FELLOWSHIP CHURCH,31.550,-83.912,GA,2018,2016 - 2018,0101000020E6100000EE7C3F355EFA54C0CDCCCCCCCC8C3F40,removed
0101000020E61000008D976E12830855C0931804560E8D3F40,MORNINGSIDE ELEMENTARY SCHOOL,31.551,-84.133,GA,2018,2016 - 2018,0101000020E61000008D976E12830855C0931804560E8D3F40,removed
0101000020E6100000CBA145B6F35554C0C1CAA145B6933F40,SHELLMAN FIRE STATION,31.577,-81.343,GA,2018,2016 - 2018,0101000020E6100000CBA145B6F35554C0C1CAA145B6933F40,removed
0101000020E6100000713D0AD7A37854C023DBF97E6A9C3F40,BENNETT UNION CHURCH,31.611,-81.885,GA,2018,2016 - 2018,0101000020E6100000713D0AD7A37854C023DBF97E6A9C3F40,removed
0101000020E61000002DB29DEFA76E54C01904560E2DB23F40,TIBET FIRE STATION,31.696,-81.729,GA,2018,2016 - 2018,0101000020E61000002DB29DEFA76E54C01904560E2DB23F40,removed
0101000020E6100000E3A59BC420D054C02FDD240681B53F40,BOARD OF ELECTIONS,31.709,-83.252,GA,2018,2016 - 2018,0101000020E6100000E3A59BC420D054C02FDD240681B53F40,removed
0101000020E6100000BE9F1A2FDDAC54C00C022B8716B93F40,DENTON FIRE STATION,31.723,-82.701,GA,2018,2016 - 2018,0101000020E6100000BE9F1A2FDDAC54C00C022B8716B93F40,removed
0101000020E61000008195438B6C2755C06F1283C0CAC13F40,SHELLMAN,31.757,-84.616,GA,2018,2016 - 2018,0101000020E61000008195438B6C2755C06F1283C0CAC13F40,removed
0101000020E61000001F85EB51B89E54C0508D976E12C33F40,BIG OAKS CH. OF GOD (SOCIAL HALL),31.762,-82.480,GA,2018,2016 - 2018,0101000020E61000001F85EB51B89E54C0508D976E12C33F40,removed
0101000020E6100000022B8716D96654C02506819543CB3F40,ALLENHURST (PLEASANT GROVE A.M.E.CHURCH SOCIAL HALL),31.794,-81.607,GA,2018,2016 - 2018,0101000020E6100000022B8716D96654C02506819543CB3F40,removed
0101000020E61000000C022B87166954C03F355EBA49CC3F40,WALTHOURVILLE (GRACE BAPTIST CHURCH SOCIAL HALL),31.798,-81.642,GA,2018,2016 - 2018,0101000020E61000000C022B87166954C03F355EBA49CC3F40,removed
0101000020E6100000D578E926317054C0E3A59BC420D03F40,FIRE STATION DARWELL LONG ROAD,31.813,-81.753,GA,2018,2016 - 2018,0101000020E6100000D578E926317054C0E3A59BC420D03F40,removed
0101000020E6100000643BDF4F8DEF54C0F6285C8FC2D53F40,ARABI BAPTIST CHURCH,31.835,-83.743,GA,2018,2016 - 2018,0101000020E6100000643BDF4F8DEF54C0F6285C8FC2D53F40,removed
0101000020E6100000931804560EAD54C0BC74931804D63F40,OCMULGEE FIRE STATION,31.836,-82.704,GA,2018,2016 - 2018,0101000020E6100000931804560EAD54C0BC74931804D63F40,removed
0101000020E61000006666666666A654C05C8FC2F528DC3F40,SOUTHSIDE GYMNASIUM,31.860,-82.600,GA,2018,2016 - 2018,0101000020E61000006666666666A654C05C8FC2F528DC3F40,removed
0101000020E61000008D976E12837854C091ED7C3F35DE3F40,OFF HWY 196/FIRE STATION,31.868,-81.883,GA,2018,2016 - 2018,0101000020E61000008D976E12837854C091ED7C3F35DE3F40,removed
0101000020E610000062105839B45054C00000000000E03F40,NEW LIFE CHURCH,31.875,-81.261,GA,2018,2016 - 2018,0101000020E610000062105839B45054C00000000000E03F40,removed
0101000020E6100000E5D022DBF94655C0894160E5D0E23F40,COURTHOUSE,31.886,-85.109,GA,2018,2016 - 2018,0101000020E6100000E5D022DBF94655C0894160E5D0E23F40,removed
0101000020E61000003BDF4F8D979E54C06666666666E63F40,ALTAMAHA COMMUNITY HOUSE,31.900,-82.478,GA,2018,2016 - 2018,0101000020E61000003BDF4F8D979E54C06666666666E63F40,removed
0101000020E6100000B29DEFA7C6AB54C07593180456EE3F40,LUMBER CITY CITY HALL,31.931,-82.684,GA,2018,2016 - 2018,0101000020E6100000B29DEFA7C6AB54C07593180456EE3F40,removed
0101000020E6100000B29DEFA7C6DB54C0A69BC420B0F23F40,NEWT HUDSON AGRI CENTER 1A,31.948,-83.434,GA,2018,2016 - 2018,0101000020E6100000B29DEFA7C6DB54C0A69BC420B0F23F40,removed
0101000020E610000017D9CEF7535354C0A69BC420B0F23F40,JOHN W. STEVENS WETLAND EDU.CT,31.948,-81.302,GA,2018,2016 - 2018,0101000020E610000017D9CEF7535354C0A69BC420B0F23F40,removed
0101000020E610000077BE9F1A2F0555C04E62105839F43F40,LESLIE COMMUNITY CENTER,31.954,-84.081,GA,2018,2016 - 2018,0101000020E610000077BE9F1A2F0555C04E62105839F43F40,removed
0101000020E6100000BE9F1A2FDDEC54C09EEFA7C64BF73F40,PENIA BAPTIST CHURCH,31.966,-83.701,GA,2018,2016 - 2018,0101000020E6100000BE9F1A2FDDEC54C09EEFA7C64BF73F40,removed
0101000020E6100000931804560ECD54C0B0726891EDFC3F40,RHINE COMMUNITY CENTER,31.988,-83.204,GA,2018,2016 - 2018,0101000020E6100000931804560ECD54C0B0726891EDFC3F40,removed
0101000020E61000000AD7A3703D4A54C0B0726891EDFC3F40,CHRIST MEMORIAL BAPTIST CHURCH,31.988,-81.160,GA,2018,2016 - 2018,0101000020E61000000AD7A3703D4A54C0B0726891EDFC3F40,removed
0101000020E6100000105839B4C88E54C0355EBA490C024040,39 NEWBRANCH,32.016,-82.231,GA,2018,2016 - 2018,0101000020E6100000105839B4C88E54C0355EBA490C024040,removed
0101000020E61000004E62105839C454C0894160E5D0024040,MILAN VOTING PRECINCT,32.022,-83.066,GA,2018,2016 - 2018,0101000020E61000004E62105839C454C0894160E5D0024040,removed
0101000020E610000075931804563654C06DE7FBA9F1024040,BURKE DAY PUBLIC SAFETY BUILDING,32.023,-80.849,GA,2018,2016 - 2018,0101000020E610000075931804563654C06DE7FBA9F1024040,removed
0101000020E6100000D7A3703D0A0755C04E62105839044040,BROWN'S MILL,32.033,-84.110,GA,2018,2016 - 2018,0101000020E6100000D7A3703D0A0755C04E62105839044040,removed
0101000020E610000014AE47E17AB454C0BC74931804064040,COMMUNITY CENTER,32.047,-82.820,GA,2018,2016 - 2018,0101000020E610000014AE47E17AB454C0BC74931804064040,removed
0101000020E6100000AAF1D24D62C854C08195438B6C074040,MCCRANIE VOTING PRECINCT,32.058,-83.131,GA,2018,2016 - 2018,0101000020E6100000AAF1D24D62C854C08195438B6C074040,removed
0101000020E61000001904560E2D2255C09CC420B072084040,WEBSTER COUNTY COMMISSIONER OFFICE,32.066,-84.534,GA,2018,2016 - 2018,0101000020E61000001904560E2D2255C09CC420B072084040,removed
0101000020E6100000BC749318044654C00C022B8716094040,TEMPLE MICKVE ISRAEL,32.071,-81.094,GA,2018,2016 - 2018,0101000020E6100000BC749318044654C00C022B8716094040,removed
0101000020E6100000D122DBF97E4A54C0B6F3FDD478094040,SAVANNAH CHRISTIAN SCHOOL,32.074,-81.164,GA,2018,2016 - 2018,0101000020E6100000D122DBF97E4A54C0B6F3FDD478094040,removed
0101000020E6100000DF4F8D976EBA54C07D3F355EBA094040,HELENA FIRE STATION,32.076,-82.913,GA,2018,2016 - 2018,0101000020E6100000DF4F8D976EBA54C07D3F355EBA094040,removed
0101000020E610000008AC1C5A64CB54C0D122DBF97E0A4040,VILULA VOTING PRECINCT,32.082,-83.178,GA,2018,2016 - 2018,0101000020E610000008AC1C5A64CB54C0D122DBF97E0A4040,removed
0101000020E6100000A69BC420B02A55C07B14AE47E10A4040,RICHLAND PUBLIC LIBRARY,32.085,-84.667,GA,2018,2016 - 2018,0101000020E6100000A69BC420B02A55C07B14AE47E10A4040,removed
0101000020E61000000000000000D054C0068195438B0C4040,MITCHELL VOTING PRECINCT,32.098,-83.250,GA,2018,2016 - 2018,0101000020E61000000000000000D054C0068195438B0C4040,removed
0101000020E610000060E5D022DBC154C03D0AD7A3700D4040,JAYBIRD VOTING PRECINCT,32.105,-83.029,GA,2018,2016 - 2018,0101000020E610000060E5D022DBC154C03D0AD7A3700D4040,removed
0101000020E610000000000000005054C0E7FBA9F1D20D4040,POOLER RECREATION PARK GYMNASIUM,32.108,-81.250,GA,2018,2016 - 2018,0101000020E610000000000000005054C0E7FBA9F1D20D4040,removed
0101000020E61000008B6CE7FBA94954C091ED7C3F350E4040,FIRST BAPTIST CHURCH OF GARDEN CITY,32.111,-81.151,GA,2018,2016 - 2018,0101000020E61000008B6CE7FBA94954C091ED7C3F350E4040,removed
0101000020E61000002B8716D9CE4F54C0022B8716D90E4040,FIRST BAPTIST CHURCH OF POOLER,32.116,-81.247,GA,2018,2016 - 2018,0101000020E61000002B8716D9CE4F54C0022B8716D90E4040,removed
0101000020E6100000BA490C022B4F54C0022B8716D90E4040,MIGHTY 8TH MUSEUM,32.116,-81.237,GA,2018,2016 - 2018,0101000020E6100000BA490C022B4F54C0022B8716D90E4040,removed
0101000020E61000008195438B6C4F54C08716D9CEF7134040,CHURCH AT GODLEY STATION,32.156,-81.241,GA,2018,2016 - 2018,0101000020E61000008195438B6C4F54C08716D9CEF7134040,removed
0101000020E610000096438B6CE7BB54C03108AC1C5A144040,CLARKS VOTING PRECINCT,32.159,-82.936,GA,2018,2016 - 2018,0101000020E610000096438B6CE7BB54C03108AC1C5A144040,removed
0101000020E6100000DF4F8D976ECA54C04A0C022B87164040,TERRY L. COLEMAN CONFERENCE CENTER,32.176,-83.163,GA,2018,2016 - 2018,0101000020E6100000DF4F8D976ECA54C04A0C022B87164040,removed
0101000020E61000008FC2F5285C5754C0B4C876BE9F1A4040,MARLOW LEARNING CENTER,32.208,-81.365,GA,2018,2016 - 2018,0101000020E61000008FC2F5285C5754C0B4C876BE9F1A4040,removed
0101000020E6100000D9CEF753E39D54C0B29DEFA7C61B4040,HIGGSTON CITY HALL,32.217,-82.467,GA,2018,2016 - 2018,0101000020E6100000D9CEF753E39D54C0B29DEFA7C61B4040,removed
0101000020E610000023DBF97E6A4C54C079E92631081C4040,RICE CREEK SCHOOL,32.219,-81.194,GA,2018,2016 - 2018,0101000020E610000023DBF97E6A4C54C079E92631081C4040,removed
0101000020E61000008716D9CEF7C354C023DBF97E6A1C4040,JONES VOTING PRECINCT,32.222,-83.062,GA,2018,2016 - 2018,0101000020E61000008716D9CEF7C354C023DBF97E6A1C4040,removed
0101000020E6100000D7A3703D0AEF54C0A8C64B3789214040,UNADILLA CITY HALL,32.262,-83.735,GA,2018,2016 - 2018,0101000020E6100000D7A3703D0AEF54C0A8C64B3789214040,removed
0101000020E610000062105839B47054C052B81E85EB214040,NEVILS ELEMENTARY SCHOOL GYM,32.265,-81.761,GA,2018,2016 - 2018,0101000020E610000062105839B47054C052B81E85EB214040,removed
0101000020E6100000C1CAA145B6D354C0DF4F8D976E224040,EDDINS VOTING PRECINCT,32.269,-83.308,GA,2018,2016 - 2018,0101000020E6100000C1CAA145B6D354C0DF4F8D976E224040,removed
0101000020E61000008B6CE7FBA95154C0508D976E12234040,BIBLE LUTHERAN CHURCH,32.274,-81.276,GA,2018,2016 - 2018,0101000020E61000008B6CE7FBA95154C0508D976E12234040,removed
0101000020E61000002FDD240681CD54C014AE47E17A244040,RAWLINS VOTING PRECINCT,32.285,-83.211,GA,2018,2016 - 2018,0101000020E61000002FDD240681CD54C014AE47E17A244040,removed
0101000020E6100000AC1C5A643BC754C0BE9F1A2FDD244040,PLAINFIELD VOTING PRECINCT,32.288,-83.113,GA,2018,2016 - 2018,0101000020E6100000AC1C5A643BC754C0BE9F1A2FDD244040,removed
0101000020E6100000295C8FC2F55854C02FDD240681254040,PINEORA BAPTIST CHURCH,32.293,-81.390,GA,2018,2016 - 2018,0101000020E6100000295C8FC2F55854C02FDD240681254040,removed
0101000020E61000008B6CE7FBA90155C0F4FDD478E9264040,FIRST UNITED HOLINESS CHURCH,32.304,-84.026,GA,2018,2016 - 2018,0101000020E61000008B6CE7FBA90155C0F4FDD478E9264040,removed
0101000020E6100000FED478E9265954C00E2DB29DEF274040,PILGRIM BAPTIST ASSOCIATION,32.312,-81.393,GA,2018,2016 - 2018,0101000020E6100000FED478E9265954C00E2DB29DEF274040,removed
0101000020E6100000D7A3703D0ACF54C05A643BDF4F2D4040,YONKER VOTING PRECINCT,32.354,-83.235,GA,2018,2016 - 2018,0101000020E6100000D7A3703D0ACF54C05A643BDF4F2D4040,removed
