localityid,location_name_clean,r3latitude,r3longitude,state,base_year,change_year,geom,change_type
7aa09d87-149b-4240-ae7b-77cb0d82310b,DONALDSON CENTER FIRE STATION HEADQUARTERS,34.757,-82.384,SC,2022,2020 - 2022,0101000020E61000007F6ABC74939854C037894160E5604140,no_change
7afd3ef0-494c-4408-aaee-19479a2c8960,SPRINGHILL CHURCH,35.095,-80.924,SC,2014,2012 - 2014,0101000020E61000004260E5D0223B54C05C8FC2F5288C4140,no_change
7afd3ef0-494c-4408-aaee-19479a2c8960,SPRINGHILL CHURCH,35.095,-80.924,SC,2016,2014 - 2016,0101000020E61000004260E5D0223B54C05C8FC2F5288C4140,removed
7b015786-5dad-4b8a-b04a-e9e4d04d0a11,ST MARY'S EPISCOPAL CHURCH,34.045,-81.147,SC,2014,2012 - 2014,0101000020E6100000C520B072684954C0F6285C8FC2054140,no_change
7b015786-5dad-4b8a-b04a-e9e4d04d0a11,ST MARY'S EPISCOPAL CHURCH,34.045,-81.147,SC,2016,2014 - 2016,0101000020E6100000C520B072684954C0F6285C8FC2054140,no_change
7b015786-5dad-4b8a-b04a-e9e4d04d0a11,ST MARY'S EPISCOPAL CHURCH,34.045,-81.147,SC,2018,2016 - 2018,0101000020E6100000C520B072684954C0F6285C8FC2054140,no_change
7b015786-5dad-4b8a-b04a-e9e4d04d0a11,ST MARY'S EPISCOPAL CHURCH,34.045,-81.147,SC,2020,2018 - 2020,0101000020E6100000C520B072684954C0F6285C8FC2054140,removed
7b015786-5dad-4b8a-b04a-e9e4d04d0a11,ST MARY'S EPISCOPAL CHURCH,34.045,-81.147,SC,2022,2020 - 2022,0101000020E6100000C520B072684954C0F6285C8FC2054140,added
7b023c63-6d9c-48e4-897c-47e58f03cb8e,COUNTY COURTHOUSE,34.617,-79.685,SC,2014,2012 - 2014,0101000020E6100000A4703D0AD7EB53C0E5D022DBF94E4140,no_change
7b023c63-6d9c-48e4-897c-47e58f03cb8e,COUNTY COURTHOUSE,34.617,-79.685,SC,2016,2014 - 2016,0101000020E6100000A4703D0AD7EB53C0E5D022DBF94E4140,no_change
7b023c63-6d9c-48e4-897c-47e58f03cb8e,COUNTY COURTHOUSE,34.617,-79.685,SC,2018,2016 - 2018,0101000020E6100000A4703D0AD7EB53C0E5D022DBF94E4140,no_change
7b023c63-6d9c-48e4-897c-47e58f03cb8e,COUNTY COURTHOUSE,34.617,-79.685,SC,2020,2018 - 2020,0101000020E6100000A4703D0AD7EB53C0E5D022DBF94E4140,no_change
7b023c63-6d9c-48e4-897c-47e58f03cb8e,COUNTY COURTHOUSE,34.617,-79.685,SC,2022,2020 - 2022,0101000020E6100000A4703D0AD7EB53C0E5D022DBF94E4140,no_change
7b1a6903-d4a0-4d8b-8407-03dc78c92d2d,MAGNOLIA HALL,32.293,-80.953,SC,2014,2012 - 2014,0101000020E6100000A245B6F3FD3C54C02FDD240681254040,added
7b1a6903-d4a0-4d8b-8407-03dc78c92d2d,MAGNOLIA HALL,32.293,-80.953,SC,2016,2014 - 2016,0101000020E6100000A245B6F3FD3C54C02FDD240681254040,no_change
7b1a6903-d4a0-4d8b-8407-03dc78c92d2d,MAGNOLIA HALL,32.293,-80.953,SC,2018,2016 - 2018,0101000020E6100000A245B6F3FD3C54C02FDD240681254040,no_change
7b1a6903-d4a0-4d8b-8407-03dc78c92d2d,MAGNOLIA HALL,32.293,-80.953,SC,2020,2018 - 2020,0101000020E6100000A245B6F3FD3C54C02FDD240681254040,no_change
7b1a6903-d4a0-4d8b-8407-03dc78c92d2d,MAGNOLIA HALL,32.293,-80.953,SC,2022,2020 - 2022,0101000020E6100000A245B6F3FD3C54C02FDD240681254040,no_change
7b2ba5ce-c3c8-4d73-a0a5-8e5e4bfa1d2b,CENTRAL RURAL FIRE DEPARTMENT,34.742,-82.832,SC,2014,2012 - 2014,0101000020E61000006891ED7C3FB554C0E5D022DBF95E4140,no_change
7b2ba5ce-c3c8-4d73-a0a5-8e5e4bfa1d2b,CENTRAL RURAL FIRE DEPARTMENT,34.742,-82.832,SC,2016,2014 - 2016,0101000020E61000006891ED7C3FB554C0E5D022DBF95E4140,no_change
7b2ba5ce-c3c8-4d73-a0a5-8e5e4bfa1d2b,CENTRAL RURAL FIRE DEPARTMENT,34.742,-82.832,SC,2018,2016 - 2018,0101000020E61000006891ED7C3FB554C0E5D022DBF95E4140,no_change
7b2ba5ce-c3c8-4d73-a0a5-8e5e4bfa1d2b,CENTRAL RURAL FIRE DEPARTMENT,34.742,-82.832,SC,2020,2018 - 2020,0101000020E61000006891ED7C3FB554C0E5D022DBF95E4140,no_change
7b2ba5ce-c3c8-4d73-a0a5-8e5e4bfa1d2b,CENTRAL RURAL FIRE DEPARTMENT,34.742,-82.832,SC,2022,2020 - 2022,0101000020E61000006891ED7C3FB554C0E5D022DBF95E4140,no_change
7b2c6604-9d10-446e-b0f7-f28898ea9753,WARE SHOALS TOWN HALL,34.399,-82.245,SC,2014,2012 - 2014,0101000020E610000048E17A14AE8F54C0508D976E12334140,no_change
7b2c6604-9d10-446e-b0f7-f28898ea9753,WARE SHOALS TOWN HALL,34.399,-82.245,SC,2016,2014 - 2016,0101000020E610000048E17A14AE8F54C0508D976E12334140,no_change
7b2c6604-9d10-446e-b0f7-f28898ea9753,WARE SHOALS TOWN HALL,34.399,-82.245,SC,2018,2016 - 2018,0101000020E610000048E17A14AE8F54C0508D976E12334140,no_change
7b2c6604-9d10-446e-b0f7-f28898ea9753,WARE SHOALS TOWN HALL,34.399,-82.245,SC,2020,2018 - 2020,0101000020E610000048E17A14AE8F54C0508D976E12334140,no_change
7b2c6604-9d10-446e-b0f7-f28898ea9753,WARE SHOALS TOWN HALL,34.399,-82.245,SC,2022,2020 - 2022,0101000020E610000048E17A14AE8F54C0508D976E12334140,no_change
7b3d4998-41bf-4a11-a7e5-134ef4cd60cb,CHURCH OF  THE PALMS,32.339,-80.927,SC,2014,2012 - 2014,0101000020E610000017D9CEF7533B54C008AC1C5A642B4040,added
7b3d4998-41bf-4a11-a7e5-134ef4cd60cb,CHURCH OF  THE PALMS,32.339,-80.927,SC,2016,2014 - 2016,0101000020E610000017D9CEF7533B54C008AC1C5A642B4040,no_change
7b3d4998-41bf-4a11-a7e5-134ef4cd60cb,CHURCH OF  THE PALMS,32.339,-80.927,SC,2018,2016 - 2018,0101000020E610000017D9CEF7533B54C008AC1C5A642B4040,removed
7b3d4998-41bf-4a11-a7e5-134ef4cd60cb,CHURCH OF  THE PALMS,32.339,-80.927,SC,2022,2020 - 2022,0101000020E610000017D9CEF7533B54C008AC1C5A642B4040,added
7b52d582-922c-4e03-acf7-bc75db1317e0,FIRE STATION #2,33.334,-79.310,SC,2018,2016 - 2018,0101000020E6100000A4703D0AD7D353C0986E1283C0AA4040,added
7b52d582-922c-4e03-acf7-bc75db1317e0,FIRE STATION #2,33.334,-79.310,SC,2020,2018 - 2020,0101000020E6100000A4703D0AD7D353C0986E1283C0AA4040,no_change
7b52d582-922c-4e03-acf7-bc75db1317e0,FIRE STATION #2,33.334,-79.310,SC,2022,2020 - 2022,0101000020E6100000A4703D0AD7D353C0986E1283C0AA4040,no_change
7b62bbc5-ce6a-451a-8c1c-2fa1800c42d1,COASTAL WORSHIP CENTER,33.691,-79.007,SC,2014,2012 - 2014,0101000020E61000009CC420B072C053C09CC420B072D84040,no_change
7b62bbc5-ce6a-451a-8c1c-2fa1800c42d1,COASTAL WORSHIP CENTER,33.691,-79.007,SC,2016,2014 - 2016,0101000020E61000009CC420B072C053C09CC420B072D84040,no_change
7b62bbc5-ce6a-451a-8c1c-2fa1800c42d1,COASTAL WORSHIP CENTER,33.691,-79.007,SC,2018,2016 - 2018,0101000020E61000009CC420B072C053C09CC420B072D84040,no_change
7b62bbc5-ce6a-451a-8c1c-2fa1800c42d1,COASTAL WORSHIP CENTER,33.691,-79.007,SC,2020,2018 - 2020,0101000020E61000009CC420B072C053C09CC420B072D84040,removed
7b6e1e3d-9275-47d0-8d3e-c3549c2dfa36,EASTBRIDGE PRESBYTERIAN CHURCH,32.865,-79.789,SC,2016,2014 - 2016,0101000020E6100000D122DBF97EF253C01F85EB51B86E4040,added
7b6e1e3d-9275-47d0-8d3e-c3549c2dfa36,EASTBRIDGE PRESBYTERIAN CHURCH,32.865,-79.789,SC,2018,2016 - 2018,0101000020E6100000D122DBF97EF253C01F85EB51B86E4040,no_change
